amenity_id,property_id,amenity
A017427,P04366,SWIMMING_POOL
A017428,P04366,SECURITY
A017429,P04367,GARDEN
A017430,P04367,LIFT
A017431,P04367,GYM
A017432,P04367,PARKING
A017433,P04367,POWER_BACKUP
A017434,P04368,GARDEN
A017435,P04368,CLUBHOUSE
A017436,P04369,WIFI
A017437,P04369,AIR_CONDITIONING
A017438,P04369,PARKING
A017439,P04369,CLUBHOUSE
A017440,P04369,SWIMMING_POOL
A017441,P04370,PARKING
A017442,P04370,GYM
A017443,P04370,AIR_CONDITIONING
A017444,P04370,POWER_BACKUP
A017445,P04370,WIFI
A017446,P04371,CLUBHOUSE
A017447,P04371,GARDEN
A017448,P04371,LIFT
A017449,P04371,SECURITY
A017450,P04371,AIR_CONDITIONING
A017451,P04372,WIFI
A017452,P04372,POWER_BACKUP
A017453,P04372,CLUBHOUSE
A017454,P04372,AIR_CONDITIONING
A017455,P04372,LIFT
A017456,P04372,PARKING
A017457,P04373,SWIMMING_POOL
A017458,P04373,LIFT
A017459,P04374,GARDEN
A017460,P04374,WIFI
A017461,P04374,POWER_BACKUP
A017462,P04374,SWIMMING_POOL
A017463,P04375,GARDEN
A017464,P04375,POWER_BACKUP
A017465,P04375,SWIMMING_POOL
A017466,P04375,GYM
A017467,P04376,SECURITY
A017468,P04376,GARDEN
A017469,P04376,LIFT
A017470,P04376,WIFI
A017471,P04377,AIR_CONDITIONING
A017472,P04377,LIFT
A017473,P04378,SECURITY
A017474,P04378,AIR_CONDITIONING
A017475,P04379,POWER_BACKUP
A017476,P04379,AIR_CONDITIONING
A017477,P04379,WIFI
A017478,P04379,SWIMMING_POOL
A017479,P04379,GYM
A017480,P04380,POWER_BACKUP
A017481,P04380,GARDEN
A017482,P04381,SECURITY
A017483,P04381,LIFT
A017484,P04381,WIFI
A017485,P04381,PARKING
A017486,P04382,LIFT
A017487,P04382,SECURITY
A017488,P04382,AIR_CONDITIONING
A017489,P04382,SWIMMING_POOL
A017490,P04383,WIFI
A017491,P04383,GARDEN
A017492,P04383,LIFT
A017493,P04383,SECURITY
A017494,P04384,PARKING
A017495,P04384,AIR_CONDITIONING
A017496,P04385,WIFI
A017497,P04385,LIFT
A017498,P04385,GYM
A017499,P04385,POWER_BACKUP
A017500,P04385,CLUBHOUSE
A017501,P04385,AIR_CONDITIONING
A017502,P04386,GARDEN
A017503,P04386,SECURITY
A017504,P04386,SWIMMING_POOL
A017505,P04387,AIR_CONDITIONING
A017506,P04387,SWIMMING_POOL
A017507,P04387,POWER_BACKUP
A017508,P04387,LIFT
A017509,P04387,SECURITY
A017510,P04388,GYM
A017511,P04388,LIFT
A017512,P04388,SWIMMING_POOL
A017513,P04388,CLUBHOUSE
A017514,P04389,GARDEN
A017515,P04389,SECURITY
A017516,P04389,CLUBHOUSE
A017517,P04389,PARKING
A017518,P04389,LIFT
A017519,P04389,SWIMMING_POOL
A017520,P04390,POWER_BACKUP
A017521,P04390,LIFT
A017522,P04390,GYM
A017523,P04391,POWER_BACKUP
A017524,P04391,WIFI
A017525,P04391,AIR_CONDITIONING
A017526,P04391,SWIMMING_POOL
A017527,P04391,GYM
A017528,P04392,SECURITY
A017529,P04392,CLUBHOUSE
A017530,P04392,GARDEN
A017531,P04392,GYM
A017532,P04393,LIFT
A017533,P04393,PARKING
A017534,P04394,WIFI
A017535,P04394,SWIMMING_POOL
A017536,P04394,POWER_BACKUP
A017537,P04394,CLUBHOUSE
A017538,P04394,LIFT
A017539,P04395,POWER_BACKUP
A017540,P04395,CLUBHOUSE
A017541,P04395,SWIMMING_POOL
A017542,P04395,PARKING
A017543,P04396,GYM
A017544,P04396,CLUBHOUSE
A017545,P04396,SWIMMING_POOL
A017546,P04396,GARDEN
A017547,P04396,WIFI
A017548,P04396,SECURITY
A017549,P04397,SECURITY
A017550,P04397,WIFI
A017551,P04397,POWER_BACKUP
A017552,P04397,GARDEN
A017553,P04397,GYM
A017554,P04398,PARKING
A017555,P04398,WIFI
A017556,P04398,CLUBHOUSE
A017557,P04398,SECURITY
A017558,P04398,GARDEN
A017559,P04399,SECURITY
A017560,P04399,GARDEN
A017561,P04400,SECURITY
A017562,P04400,POWER_BACKUP
A017563,P04401,POWER_BACKUP
A017564,P04401,SWIMMING_POOL
A017565,P04401,WIFI
A017566,P04401,AIR_CONDITIONING
A017567,P04402,WIFI
A017568,P04402,LIFT
A017569,P04403,POWER_BACKUP
A017570,P04403,GYM
A017571,P04403,WIFI
A017572,P04404,GARDEN
A017573,P04404,LIFT
A017574,P04404,POWER_BACKUP
A017575,P04404,SECURITY
A017576,P04404,AIR_CONDITIONING
A017577,P04404,CLUBHOUSE
A017578,P04405,GYM
A017579,P04405,PARKING
A017580,P04405,GARDEN
A017581,P04405,SWIMMING_POOL
A017582,P04405,WIFI
A017583,P04405,AIR_CONDITIONING
A017584,P04406,PARKING
A017585,P04406,WIFI
A017586,P04407,SECURITY
A017587,P04407,LIFT
A017588,P04407,AIR_CONDITIONING
A017589,P04407,WIFI
A017590,P04407,POWER_BACKUP
A017591,P04408,POWER_BACKUP
A017592,P04408,GYM
A017593,P04408,WIFI
A017594,P04408,SWIMMING_POOL
A017595,P04408,AIR_CONDITIONING
A017596,P04409,SECURITY
A017597,P04409,GYM
A017598,P04409,POWER_BACKUP
A017599,P04409,CLUBHOUSE
A017600,P04409,PARKING
A017601,P04410,CLUBHOUSE
A017602,P04410,SWIMMING_POOL
A017603,P04411,PARKING
A017604,P04411,WIFI
A017605,P04411,AIR_CONDITIONING
A017606,P04411,POWER_BACKUP
A017607,P04411,GYM
A017608,P04412,SECURITY
A017609,P04412,LIFT
A017610,P04412,POWER_BACKUP
A017611,P04413,POWER_BACKUP
A017612,P04413,LIFT
A017613,P04414,SWIMMING_POOL
A017614,P04414,WIFI
A017615,P04414,GYM
A017616,P04414,LIFT
A017617,P04414,CLUBHOUSE
A017618,P04415,GARDEN
A017619,P04415,LIFT
A017620,P04415,SWIMMING_POOL
A017621,P04415,CLUBHOUSE
A017622,P04415,WIFI
A017623,P04415,SECURITY
A017624,P04416,AIR_CONDITIONING
A017625,P04416,WIFI
A017626,P04416,LIFT
A017627,P04417,CLUBHOUSE
A017628,P04417,SECURITY
A017629,P04417,GYM
A017630,P04418,SWIMMING_POOL
A017631,P04418,GYM
A017632,P04418,AIR_CONDITIONING
A017633,P04418,PARKING
A017634,P04418,CLUBHOUSE
A017635,P04419,GARDEN
A017636,P04419,WIFI
A017637,P04419,SWIMMING_POOL
A017638,P04419,CLUBHOUSE
A017639,P04420,SECURITY
A017640,P04420,LIFT
A017641,P04420,CLUBHOUSE
A017642,P04420,SWIMMING_POOL
A017643,P04421,GARDEN
A017644,P04421,WIFI
A017645,P04421,PARKING
A017646,P04421,AIR_CONDITIONING
A017647,P04421,LIFT
A017648,P04422,POWER_BACKUP
A017649,P04422,GYM
A017650,P04423,PARKING
A017651,P04423,CLUBHOUSE
A017652,P04424,SWIMMING_POOL
A017653,P04424,LIFT
A017654,P04424,PARKING
A017655,P04424,AIR_CONDITIONING
A017656,P04425,WIFI
A017657,P04425,PARKING
A017658,P04425,LIFT
A017659,P04425,SWIMMING_POOL
A017660,P04425,POWER_BACKUP
A017661,P04425,SECURITY
A017662,P04426,GYM
A017663,P04426,WIFI
A017664,P04426,CLUBHOUSE
A017665,P04426,GARDEN
A017666,P04426,LIFT
A017667,P04426,POWER_BACKUP
A017668,P04427,SWIMMING_POOL
A017669,P04427,WIFI
A017670,P04427,GYM
A017671,P04427,LIFT
A017672,P04427,POWER_BACKUP
A017673,P04428,WIFI
A017674,P04428,SECURITY
A017675,P04428,LIFT
A017676,P04428,GYM
A017677,P04429,WIFI
A017678,P04429,GARDEN
A017679,P04429,LIFT
A017680,P04430,GARDEN
A017681,P04430,GYM
A017682,P04430,WIFI
A017683,P04430,PARKING
A017684,P04430,LIFT
A017685,P04430,SWIMMING_POOL
A017686,P04431,SECURITY
A017687,P04431,WIFI
A017688,P04431,PARKING
A017689,P04431,LIFT
A017690,P04432,SECURITY
A017691,P04432,GARDEN
A017692,P04432,AIR_CONDITIONING
A017693,P04432,POWER_BACKUP
A017694,P04432,CLUBHOUSE
A017695,P04432,SWIMMING_POOL
A017696,P04433,WIFI
A017697,P04433,SWIMMING_POOL
A017698,P04433,PARKING
A017699,P04434,CLUBHOUSE
A017700,P04434,WIFI
A017701,P04434,GYM
A017702,P04434,POWER_BACKUP
A017703,P04434,PARKING
A017704,P04434,SWIMMING_POOL
A017705,P04435,SWIMMING_POOL
A017706,P04435,WIFI
A017707,P04435,CLUBHOUSE
A017708,P04435,SECURITY
A017709,P04435,GARDEN
A017710,P04435,POWER_BACKUP
A017711,P04436,GARDEN
A017712,P04436,LIFT
A017713,P04436,CLUBHOUSE
A017714,P04437,SWIMMING_POOL
A017715,P04437,PARKING
A017716,P04437,WIFI
A017717,P04437,LIFT
A017718,P04438,SWIMMING_POOL
A017719,P04438,GARDEN
A017720,P04438,CLUBHOUSE
A017721,P04438,LIFT
A017722,P04438,AIR_CONDITIONING
A017723,P04438,GYM
A017724,P04439,POWER_BACKUP
A017725,P04439,LIFT
A017726,P04439,PARKING
A017727,P04439,GARDEN
A017728,P04440,GYM
A017729,P04440,LIFT
A017730,P04440,SECURITY
A017731,P04440,WIFI
A017732,P04440,CLUBHOUSE
A017733,P04440,GARDEN
A017734,P04441,SECURITY
A017735,P04441,GARDEN
A017736,P04442,LIFT
A017737,P04442,POWER_BACKUP
A017738,P04442,PARKING
A017739,P04442,GARDEN
A017740,P04442,CLUBHOUSE
A017741,P04442,GYM
A017742,P04443,WIFI
A017743,P04443,PARKING
A017744,P04443,SECURITY
A017745,P04443,SWIMMING_POOL
A017746,P04444,AIR_CONDITIONING
A017747,P04444,POWER_BACKUP
A017748,P04445,CLUBHOUSE
A017749,P04445,WIFI
A017750,P04445,GYM
A017751,P04445,GARDEN
A017752,P04445,LIFT
A017753,P04445,AIR_CONDITIONING
A017754,P04446,WIFI
A017755,P04446,GYM
A017756,P04446,PARKING
A017757,P04447,SWIMMING_POOL
A017758,P04447,CLUBHOUSE
A017759,P04448,SWIMMING_POOL
A017760,P04448,SECURITY
A017761,P04448,POWER_BACKUP
A017762,P04449,GARDEN
A017763,P04449,LIFT
A017764,P04449,PARKING
A017765,P04449,SECURITY
A017766,P04449,AIR_CONDITIONING
A017767,P04449,GYM
A017768,P04450,CLUBHOUSE
A017769,P04450,WIFI
A017770,P04450,GYM
A017771,P04450,LIFT
A017772,P04451,SECURITY
A017773,P04451,SWIMMING_POOL
A017774,P04452,GARDEN
A017775,P04452,LIFT
A017776,P04453,PARKING
A017777,P04453,SWIMMING_POOL
A017778,P04453,SECURITY
A017779,P04453,AIR_CONDITIONING
A017780,P04453,POWER_BACKUP
A017781,P04454,CLUBHOUSE
A017782,P04454,PARKING
A017783,P04454,AIR_CONDITIONING
A017784,P04454,GYM
A017785,P04455,LIFT
A017786,P04455,WIFI
A017787,P04455,SWIMMING_POOL
A017788,P04456,GYM
A017789,P04456,WIFI
A017790,P04457,SWIMMING_POOL
A017791,P04457,POWER_BACKUP
A017792,P04457,CLUBHOUSE
A017793,P04457,PARKING
A017794,P04457,AIR_CONDITIONING
A017795,P04458,SWIMMING_POOL
A017796,P04458,PARKING
A017797,P04458,GYM
A017798,P04458,GARDEN
A017799,P04459,AIR_CONDITIONING
A017800,P04459,GARDEN
A017801,P04460,LIFT
A017802,P04460,WIFI
A017803,P04460,POWER_BACKUP
A017804,P04460,SWIMMING_POOL
A017805,P04461,GYM
A017806,P04461,SWIMMING_POOL
A017807,P04461,LIFT
A017808,P04462,SECURITY
A017809,P04462,LIFT
A017810,P04462,GYM
A017811,P04462,AIR_CONDITIONING
A017812,P04463,CLUBHOUSE
A017813,P04463,GYM
A017814,P04463,WIFI
A017815,P04463,POWER_BACKUP
A017816,P04464,PARKING
A017817,P04464,WIFI
A017818,P04465,GARDEN
A017819,P04465,SWIMMING_POOL
A017820,P04465,SECURITY
A017821,P04465,GYM
A017822,P04465,PARKING
A017823,P04465,LIFT
A017824,P04466,WIFI
A017825,P04466,AIR_CONDITIONING
A017826,P04466,GARDEN
A017827,P04467,GYM
A017828,P04467,SECURITY
A017829,P04467,CLUBHOUSE
A017830,P04468,GYM
A017831,P04468,PARKING
A017832,P04468,AIR_CONDITIONING
A017833,P04468,WIFI
A017834,P04468,SECURITY
A017835,P04468,CLUBHOUSE
A017836,P04469,GARDEN
A017837,P04469,GYM
A017838,P04469,WIFI
A017839,P04469,PARKING
A017840,P04469,SECURITY
A017841,P04470,POWER_BACKUP
A017842,P04470,GYM
A017843,P04470,PARKING
A017844,P04470,AIR_CONDITIONING
A017845,P04471,GARDEN
A017846,P04471,SECURITY
A017847,P04471,POWER_BACKUP
A017848,P04471,PARKING
A017849,P04471,LIFT
A017850,P04471,GYM
A017851,P04472,CLUBHOUSE
A017852,P04472,SWIMMING_POOL
A017853,P04472,AIR_CONDITIONING
A017854,P04473,GYM
A017855,P04473,AIR_CONDITIONING
A017856,P04473,SWIMMING_POOL
A017857,P04473,SECURITY
A017858,P04474,LIFT
A017859,P04474,AIR_CONDITIONING
A017860,P04474,CLUBHOUSE
A017861,P04475,PARKING
A017862,P04475,GYM
A017863,P04475,POWER_BACKUP
A017864,P04475,GARDEN
A017865,P04476,CLUBHOUSE
A017866,P04476,GYM
A017867,P04476,GARDEN
A017868,P04477,LIFT
A017869,P04477,POWER_BACKUP
A017870,P04477,AIR_CONDITIONING
A017871,P04477,SWIMMING_POOL
A017872,P04477,CLUBHOUSE
A017873,P04477,SECURITY
A017874,P04478,AIR_CONDITIONING
A017875,P04478,PARKING
A017876,P04479,GYM
A017877,P04479,CLUBHOUSE
A017878,P04480,WIFI
A017879,P04480,SECURITY
A017880,P04481,LIFT
A017881,P04481,SECURITY
A017882,P04482,AIR_CONDITIONING
A017883,P04482,GYM
A017884,P04482,LIFT
A017885,P04482,SECURITY
A017886,P04482,WIFI
A017887,P04483,SECURITY
A017888,P04483,SWIMMING_POOL
A017889,P04483,GARDEN
A017890,P04483,POWER_BACKUP
A017891,P04483,LIFT
A017892,P04484,PARKING
A017893,P04484,AIR_CONDITIONING
A017894,P04484,GARDEN
A017895,P04484,CLUBHOUSE
A017896,P04484,GYM
A017897,P04484,LIFT
A017898,P04485,PARKING
A017899,P04485,WIFI
A017900,P04485,CLUBHOUSE
A017901,P04485,SWIMMING_POOL
A017902,P04486,GARDEN
A017903,P04486,CLUBHOUSE
A017904,P04487,WIFI
A017905,P04487,GYM
A017906,P04487,SECURITY
A017907,P04487,CLUBHOUSE
A017908,P04487,SWIMMING_POOL
A017909,P04488,GYM
A017910,P04488,PARKING
A017911,P04488,GARDEN
A017912,P04488,LIFT
A017913,P04488,CLUBHOUSE
A017914,P04489,GYM
A017915,P04489,POWER_BACKUP
A017916,P04489,LIFT
A017917,P04490,WIFI
A017918,P04490,CLUBHOUSE
A017919,P04490,SECURITY
A017920,P04491,WIFI
A017921,P04491,SECURITY
A017922,P04491,POWER_BACKUP
A017923,P04492,CLUBHOUSE
A017924,P04492,PARKING
A017925,P04492,GARDEN
A017926,P04492,AIR_CONDITIONING
A017927,P04492,WIFI
A017928,P04493,PARKING
A017929,P04493,AIR_CONDITIONING
A017930,P04493,POWER_BACKUP
A017931,P04493,GARDEN
A017932,P04493,WIFI
A017933,P04494,GARDEN
A017934,P04494,WIFI
A017935,P04494,PARKING
A017936,P04494,AIR_CONDITIONING
A017937,P04494,POWER_BACKUP
A017938,P04494,CLUBHOUSE
A017939,P04495,CLUBHOUSE
A017940,P04495,AIR_CONDITIONING
A017941,P04496,AIR_CONDITIONING
A017942,P04496,LIFT
A017943,P04497,POWER_BACKUP
A017944,P04497,GYM
A017945,P04497,SWIMMING_POOL
A017946,P04497,AIR_CONDITIONING
A017947,P04497,SECURITY
A017948,P04497,LIFT
A017949,P04498,AIR_CONDITIONING
A017950,P04498,LIFT
A017951,P04499,POWER_BACKUP
A017952,P04499,GYM
A017953,P04499,LIFT
A017954,P04499,SWIMMING_POOL
A017955,P04499,GARDEN
A017956,P04500,AIR_CONDITIONING
A017957,P04500,LIFT
A017958,P04501,LIFT
A017959,P04501,CLUBHOUSE
A017960,P04501,WIFI
A017961,P04501,AIR_CONDITIONING
A017962,P04501,SECURITY
A017963,P04501,PARKING
A017964,P04502,PARKING
A017965,P04502,WIFI
A017966,P04502,AIR_CONDITIONING
A017967,P04503,GYM
A017968,P04503,SECURITY
A017969,P04503,CLUBHOUSE
A017970,P04504,SWIMMING_POOL
A017971,P04504,GYM
A017972,P04504,PARKING
A017973,P04505,SECURITY
A017974,P04505,GYM
A017975,P04505,POWER_BACKUP
A017976,P04505,WIFI
A017977,P04505,GARDEN
A017978,P04506,WIFI
A017979,P04506,GARDEN
A017980,P04507,SWIMMING_POOL
A017981,P04507,LIFT
A017982,P04507,PARKING
A017983,P04507,POWER_BACKUP
A017984,P04508,GYM
A017985,P04508,SWIMMING_POOL
A017986,P04508,PARKING
A017987,P04508,CLUBHOUSE
A017988,P04508,POWER_BACKUP
A017989,P04508,WIFI
A017990,P04509,CLUBHOUSE
A017991,P04509,GARDEN
A017992,P04509,SECURITY
A017993,P04509,PARKING
A017994,P04510,GYM
A017995,P04510,GARDEN
A017996,P04510,LIFT
A017997,P04511,AIR_CONDITIONING
A017998,P04511,PARKING
A017999,P04511,GYM
A018000,P04511,GARDEN
A018001,P04512,CLUBHOUSE
A018002,P04512,AIR_CONDITIONING
A018003,P04512,GYM
A018004,P04512,LIFT
A018005,P04512,PARKING
A018006,P04512,WIFI
A018007,P04513,WIFI
A018008,P04513,CLUBHOUSE
A018009,P04513,LIFT
A018010,P04513,POWER_BACKUP
A018011,P04514,SECURITY
A018012,P04514,PARKING
A018013,P04515,GARDEN
A018014,P04515,SECURITY
A018015,P04515,WIFI
A018016,P04515,CLUBHOUSE
A018017,P04516,POWER_BACKUP
A018018,P04516,CLUBHOUSE
A018019,P04516,GARDEN
A018020,P04517,AIR_CONDITIONING
A018021,P04517,SECURITY
A018022,P04517,PARKING
A018023,P04517,GARDEN
A018024,P04517,LIFT
A018025,P04517,CLUBHOUSE
A018026,P04518,POWER_BACKUP
A018027,P04518,AIR_CONDITIONING
A018028,P04518,CLUBHOUSE
A018029,P04519,GYM
A018030,P04519,AIR_CONDITIONING
A018031,P04519,WIFI
A018032,P04520,AIR_CONDITIONING
A018033,P04520,SECURITY
A018034,P04520,PARKING
A018035,P04520,GARDEN
A018036,P04521,WIFI
A018037,P04521,PARKING
A018038,P04521,AIR_CONDITIONING
A018039,P04521,GYM
A018040,P04522,SWIMMING_POOL
A018041,P04522,WIFI
A018042,P04522,AIR_CONDITIONING
A018043,P04522,POWER_BACKUP
A018044,P04522,PARKING
A018045,P04523,SECURITY
A018046,P04523,GYM
A018047,P04523,POWER_BACKUP
A018048,P04523,CLUBHOUSE
A018049,P04524,PARKING
A018050,P04524,WIFI
A018051,P04524,AIR_CONDITIONING
A018052,P04525,CLUBHOUSE
A018053,P04525,LIFT
A018054,P04526,LIFT
A018055,P04526,POWER_BACKUP
A018056,P04526,SECURITY
A018057,P04526,CLUBHOUSE
A018058,P04526,PARKING
A018059,P04527,CLUBHOUSE
A018060,P04527,PARKING
A018061,P04527,SECURITY
A018062,P04527,SWIMMING_POOL
A018063,P04528,POWER_BACKUP
A018064,P04528,CLUBHOUSE
A018065,P04529,WIFI
A018066,P04529,AIR_CONDITIONING
A018067,P04529,SWIMMING_POOL
A018068,P04529,LIFT
A018069,P04529,GYM
A018070,P04530,PARKING
A018071,P04530,POWER_BACKUP
A018072,P04530,LIFT
A018073,P04530,AIR_CONDITIONING
A018074,P04530,SWIMMING_POOL
A018075,P04531,LIFT
A018076,P04531,WIFI
A018077,P04531,GYM
A018078,P04531,SWIMMING_POOL
A018079,P04531,POWER_BACKUP
A018080,P04531,GARDEN
A018081,P04532,SECURITY
A018082,P04532,CLUBHOUSE
A018083,P04533,WIFI
A018084,P04533,LIFT
A018085,P04534,SWIMMING_POOL
A018086,P04534,WIFI
A018087,P04534,POWER_BACKUP
A018088,P04534,LIFT
A018089,P04534,CLUBHOUSE
A018090,P04535,WIFI
A018091,P04535,CLUBHOUSE
A018092,P04535,GYM
A018093,P04535,GARDEN
A018094,P04535,PARKING
A018095,P04535,SWIMMING_POOL
A018096,P04536,SWIMMING_POOL
A018097,P04536,WIFI
A018098,P04536,GARDEN
A018099,P04536,PARKING
A018100,P04537,SWIMMING_POOL
A018101,P04537,WIFI
A018102,P04538,SWIMMING_POOL
A018103,P04538,GYM
A018104,P04539,POWER_BACKUP
A018105,P04539,SWIMMING_POOL
A018106,P04539,SECURITY
A018107,P04539,PARKING
A018108,P04539,GARDEN
A018109,P04540,SECURITY
A018110,P04540,GYM
A018111,P04540,WIFI
A018112,P04540,POWER_BACKUP
A018113,P04541,GARDEN
A018114,P04541,LIFT
A018115,P04541,CLUBHOUSE
A018116,P04541,SWIMMING_POOL
A018117,P04541,AIR_CONDITIONING
A018118,P04541,WIFI
A018119,P04542,POWER_BACKUP
A018120,P04542,CLUBHOUSE
A018121,P04543,GYM
A018122,P04543,POWER_BACKUP
A018123,P04544,CLUBHOUSE
A018124,P04544,SWIMMING_POOL
A018125,P04544,POWER_BACKUP
A018126,P04545,WIFI
A018127,P04545,SWIMMING_POOL
A018128,P04545,PARKING
A018129,P04545,GARDEN
A018130,P04545,CLUBHOUSE
A018131,P04546,POWER_BACKUP
A018132,P04546,WIFI
A018133,P04547,GARDEN
A018134,P04547,SECURITY
A018135,P04547,POWER_BACKUP
A018136,P04547,AIR_CONDITIONING
A018137,P04547,SWIMMING_POOL
A018138,P04548,SWIMMING_POOL
A018139,P04548,AIR_CONDITIONING
A018140,P04549,GARDEN
A018141,P04549,AIR_CONDITIONING
A018142,P04549,GYM
A018143,P04549,SECURITY
A018144,P04550,SWIMMING_POOL
A018145,P04550,AIR_CONDITIONING
A018146,P04551,SECURITY
A018147,P04551,POWER_BACKUP
A018148,P04551,GYM
A018149,P04551,PARKING
A018150,P04552,POWER_BACKUP
A018151,P04552,WIFI
A018152,P04553,LIFT
A018153,P04553,GYM
A018154,P04554,CLUBHOUSE
A018155,P04554,PARKING
A018156,P04555,GYM
A018157,P04555,GARDEN
A018158,P04555,AIR_CONDITIONING
A018159,P04555,LIFT
A018160,P04555,CLUBHOUSE
A018161,P04555,SECURITY
A018162,P04556,WIFI
A018163,P04556,LIFT
A018164,P04556,SECURITY
A018165,P04556,SWIMMING_POOL
A018166,P04557,PARKING
A018167,P04557,SWIMMING_POOL
A018168,P04557,POWER_BACKUP
A018169,P04557,CLUBHOUSE
A018170,P04557,AIR_CONDITIONING
A018171,P04558,PARKING
A018172,P04558,GARDEN
A018173,P04559,POWER_BACKUP
A018174,P04559,AIR_CONDITIONING
A018175,P04559,LIFT
A018176,P04559,PARKING
A018177,P04559,GYM
A018178,P04560,POWER_BACKUP
A018179,P04560,SECURITY
A018180,P04560,WIFI
A018181,P04560,PARKING
A018182,P04561,CLUBHOUSE
A018183,P04561,AIR_CONDITIONING
A018184,P04561,WIFI
A018185,P04561,GARDEN
A018186,P04562,WIFI
A018187,P04562,LIFT
A018188,P04562,SWIMMING_POOL
A018189,P04563,SECURITY
A018190,P04563,LIFT
A018191,P04563,PARKING
A018192,P04563,GYM
A018193,P04564,CLUBHOUSE
A018194,P04564,WIFI
A018195,P04564,GARDEN
A018196,P04565,POWER_BACKUP
A018197,P04565,LIFT
A018198,P04565,GYM
A018199,P04565,GARDEN
A018200,P04566,AIR_CONDITIONING
A018201,P04566,GYM
A018202,P04566,SWIMMING_POOL
A018203,P04567,GYM
A018204,P04567,AIR_CONDITIONING
A018205,P04567,GARDEN
A018206,P04567,POWER_BACKUP
A018207,P04567,PARKING
A018208,P04568,SWIMMING_POOL
A018209,P04568,LIFT
A018210,P04568,GYM
A018211,P04568,CLUBHOUSE
A018212,P04568,AIR_CONDITIONING
A018213,P04569,GARDEN
A018214,P04569,PARKING
A018215,P04569,SECURITY
A018216,P04569,CLUBHOUSE
A018217,P04569,GYM
A018218,P04570,POWER_BACKUP
A018219,P04570,CLUBHOUSE
A018220,P04570,LIFT
A018221,P04570,AIR_CONDITIONING
A018222,P04570,SWIMMING_POOL
A018223,P04570,GARDEN
A018224,P04571,GYM
A018225,P04571,WIFI
A018226,P04571,LIFT
A018227,P04572,CLUBHOUSE
A018228,P04572,SECURITY
A018229,P04572,POWER_BACKUP
A018230,P04573,CLUBHOUSE
A018231,P04573,PARKING
A018232,P04573,GARDEN
A018233,P04573,POWER_BACKUP
A018234,P04573,AIR_CONDITIONING
A018235,P04574,LIFT
A018236,P04574,PARKING
A018237,P04574,POWER_BACKUP
A018238,P04575,CLUBHOUSE
A018239,P04575,PARKING
A018240,P04575,AIR_CONDITIONING
A018241,P04575,SWIMMING_POOL
A018242,P04575,LIFT
A018243,P04575,WIFI
A018244,P04576,LIFT
A018245,P04576,CLUBHOUSE
A018246,P04577,SECURITY
A018247,P04577,CLUBHOUSE
A018248,P04577,WIFI
A018249,P04578,LIFT
A018250,P04578,POWER_BACKUP
A018251,P04578,GYM
A018252,P04578,GARDEN
A018253,P04578,CLUBHOUSE
A018254,P04578,SWIMMING_POOL
A018255,P04579,SWIMMING_POOL
A018256,P04579,PARKING
A018257,P04579,SECURITY
A018258,P04579,CLUBHOUSE
A018259,P04579,AIR_CONDITIONING
A018260,P04580,CLUBHOUSE
A018261,P04580,SECURITY
A018262,P04580,GARDEN
A018263,P04580,SWIMMING_POOL
A018264,P04580,WIFI
A018265,P04580,AIR_CONDITIONING
A018266,P04581,GARDEN
A018267,P04581,AIR_CONDITIONING
A018268,P04581,SECURITY
A018269,P04582,PARKING
A018270,P04582,WIFI
A018271,P04582,POWER_BACKUP
A018272,P04582,SECURITY
A018273,P04582,LIFT
A018274,P04582,AIR_CONDITIONING
A018275,P04583,CLUBHOUSE
A018276,P04583,LIFT
A018277,P04583,SECURITY
A018278,P04583,POWER_BACKUP
A018279,P04583,SWIMMING_POOL
A018280,P04584,PARKING
A018281,P04584,SECURITY
A018282,P04584,AIR_CONDITIONING
A018283,P04585,SECURITY
A018284,P04585,WIFI
A018285,P04585,AIR_CONDITIONING
A018286,P04585,POWER_BACKUP
A018287,P04585,GYM
A018288,P04585,PARKING
A018289,P04586,SECURITY
A018290,P04586,CLUBHOUSE
A018291,P04586,SWIMMING_POOL
A018292,P04586,LIFT
A018293,P04587,SWIMMING_POOL
A018294,P04587,POWER_BACKUP
A018295,P04587,CLUBHOUSE
A018296,P04587,WIFI
A018297,P04588,AIR_CONDITIONING
A018298,P04588,GARDEN
A018299,P04588,WIFI
A018300,P04588,SECURITY
A018301,P04588,PARKING
A018302,P04589,WIFI
A018303,P04589,AIR_CONDITIONING
A018304,P04589,LIFT
A018305,P04589,POWER_BACKUP
A018306,P04589,CLUBHOUSE
A018307,P04589,PARKING
A018308,P04590,GARDEN
A018309,P04590,CLUBHOUSE
A018310,P04590,SWIMMING_POOL
A018311,P04590,WIFI
A018312,P04590,AIR_CONDITIONING
A018313,P04591,GARDEN
A018314,P04591,CLUBHOUSE
A018315,P04591,AIR_CONDITIONING
A018316,P04591,POWER_BACKUP
A018317,P04591,LIFT
A018318,P04592,WIFI
A018319,P04592,LIFT
A018320,P04592,GYM
A018321,P04593,SECURITY
A018322,P04593,LIFT
A018323,P04593,GARDEN
A018324,P04594,POWER_BACKUP
A018325,P04594,SWIMMING_POOL
A018326,P04595,SECURITY
A018327,P04595,LIFT
A018328,P04595,SWIMMING_POOL
A018329,P04595,AIR_CONDITIONING
A018330,P04595,PARKING
A018331,P04596,LIFT
A018332,P04596,GYM
A018333,P04596,WIFI
A018334,P04597,SECURITY
