tenant_id,property_id,preferred_city,property_city,max_budget,monthly_rent,budget_gap,min_bedrooms,property_bedrooms,city_match,budget_match,bedroom_match,furnishing_match,parking_match,amenity_match,match_score,match_label,approx_distance_km,distance_match,property_type_match,budget_score,recommendation_score
T00206,P08184,Hyderabad,Hyderabad,84421,43500,0.0,2,3,1,1,1,1,1,1,0.88,1,9.4,1,1,1.0,100.0
T00636,P08196,Kolkata,Kolkata,103020,8000,0.0,2,2,1,1,1,1,1,1,0.88,1,9.4,1,1,1.0,100.0
T01382,P08214,Hyderabad,Hyderabad,84302,9200,0.0,1,1,1,1,1,1,1,1,0.88,1,9.4,1,1,1.0,100.0
T03309,P08241,Chennai,Chennai,118961,42600,0.0,3,3,1,1,1,1,1,1,0.88,1,9.4,1,1,1.0,100.0
T01769,P08245,Hyderabad,Hyderabad,37386,23200,0.0,1,2,1,1,1,1,1,1,0.88,1,9.4,1,1,1.0,100.0
T01644,P08265,Kolkata,Kolkata,34434,5000,0.0,1,1,1,1,1,1,1,1,0.88,1,9.4,1,1,1.0,100.0
T03317,P08268,Mumbai,Mumbai,47263,31100,0.0,1,2,1,1,1,1,1,1,0.88,1,9.4,1,1,1.0,100.0
T00466,P08304,Kolkata,Kolkata,48842,26900,0.0,1,3,1,1,1,1,1,1,0.88,1,9.4,1,1,1.0,100.0
T04520,P08326,Hyderabad,Hyderabad,19070,10900,0.0,1,2,1,1,1,1,1,1,0.88,1,9.4,1,1,1.0,100.0
T00960,P08330,Chennai,Chennai,27099,8000,0.0,1,2,1,1,1,1,1,1,0.88,1,9.4,1,1,1.0,100.0
T04243,P08338,Kolkata,Kolkata,86917,10100,0.0,2,3,1,1,1,1,1,1,0.88,1,9.4,0,1,1.0,100.0
T04439,P08343,Hyderabad,Hyderabad,29221,6800,0.0,2,2,1,1,1,1,1,1,0.88,1,9.4,0,1,1.0,100.0
T01075,P08352,Delhi,Delhi,74522,19100,0.0,1,2,1,1,1,1,1,1,0.88,1,9.4,1,1,1.0,100.0
T05293,P08372,Chennai,Chennai,13984,8500,0.0,1,2,1,1,1,1,1,1,0.88,1,9.4,1,1,1.0,100.0
T04119,P08374,Kolkata,Kolkata,16280,6200,0.0,1,2,1,1,1,1,1,1,0.88,1,9.4,1,1,1.0,100.0
T01045,P08377,Kolkata,Kolkata,72092,14400,0.0,2,2,1,1,1,1,1,1,0.88,1,9.4,0,1,1.0,100.0
T02548,P08387,Hyderabad,Hyderabad,116912,36800,0.0,3,3,1,1,1,1,1,1,0.88,1,9.4,1,1,1.0,100.0
T02706,P08390,Chennai,Chennai,116988,19200,0.0,2,2,1,1,1,1,1,1,0.88,1,9.4,0,1,1.0,100.0
T03641,P08402,Bangalore,Bangalore,82037,15000,0.0,2,2,1,1,1,1,1,1,0.88,1,9.4,1,1,1.0,100.0
T02367,P08420,Delhi,Delhi,95291,9500,0.0,2,2,1,1,1,1,1,1,0.88,1,9.4,1,1,1.0,100.0
T01629,P08429,Hyderabad,Hyderabad,20092,10300,0.0,2,2,1,1,1,1,1,1,0.88,1,9.4,1,1,1.0,100.0
T05469,P08461,Chennai,Chennai,114151,11700,0.0,1,3,1,1,1,1,1,1,0.88,1,9.4,1,1,1.0,100.0
T02219,P08476,Mumbai,Mumbai,58211,39700,0.0,2,2,1,1,1,1,1,1,0.88,1,9.4,0,1,1.0,100.0
T03520,P08486,Kolkata,Kolkata,60916,8400,0.0,2,2,1,1,1,1,1,1,0.88,1,9.4,0,1,1.0,100.0
T02096,P08528,Kolkata,Kolkata,21440,17500,0.0,2,2,1,1,1,1,1,1,0.88,1,9.4,1,1,1.0,100.0
T05486,P08531,Bangalore,Bangalore,113346,8000,0.0,2,2,1,1,1,1,1,1,0.88,1,9.4,0,1,1.0,100.0
T05802,P08537,Chennai,Chennai,115862,14600,0.0,2,2,1,1,1,1,1,1,0.88,1,9.4,0,1,1.0,100.0
T00791,P08555,Chennai,Chennai,14526,11100,0.0,2,2,1,1,1,1,1,1,0.88,1,9.4,1,1,1.0,100.0
T05084,P08563,Hyderabad,Hyderabad,12469,6900,0.0,1,1,1,1,1,1,1,1,0.88,1,9.4,1,1,1.0,100.0
T00742,P08579,Hyderabad,Hyderabad,28483,10500,0.0,2,2,1,1,1,1,1,1,0.88,1,9.4,1,1,1.0,100.0
T00307,P08588,Bangalore,Bangalore,109306,9700,0.0,1,1,1,1,1,1,1,1,0.88,1,9.4,1,1,1.0,100.0
T03457,P08589,Hyderabad,Hyderabad,100445,6900,0.0,1,2,1,1,1,1,1,1,0.88,1,9.4,1,1,1.0,100.0
T01223,P08599,Hyderabad,Hyderabad,41393,7600,0.0,1,1,1,1,1,1,1,1,0.88,1,9.4,0,1,1.0,100.0
T04043,P08673,Delhi,Delhi,51673,7900,0.0,1,1,1,1,1,1,1,1,0.88,1,9.4,1,1,1.0,100.0
T04138,P08678,Chennai,Chennai,53409,8000,0.0,2,2,1,1,1,1,1,1,0.88,1,9.4,1,1,1.0,100.0
T03709,P08682,Bangalore,Bangalore,40189,9500,0.0,1,1,1,1,1,1,1,1,0.88,1,9.4,0,1,1.0,100.0
T05931,P08682,Bangalore,Bangalore,54381,9500,0.0,1,1,1,1,1,1,1,1,0.88,1,9.4,1,1,1.0,100.0
T04348,P08705,Hyderabad,Hyderabad,30081,11900,0.0,1,2,1,1,1,1,1,1,0.88,1,9.4,1,1,1.0,100.0
T00417,P08732,Delhi,Delhi,83277,12000,0.0,2,2,1,1,1,1,1,1,0.88,1,9.4,1,1,1.0,100.0
T02658,P08733,Bangalore,Bangalore,76539,31000,0.0,2,2,1,1,1,1,1,1,0.88,1,9.4,1,1,1.0,100.0
T01522,P08737,Mumbai,Mumbai,50619,25200,0.0,1,1,1,1,1,1,1,1,0.88,1,9.4,0,1,1.0,100.0
T05683,P08754,Hyderabad,Hyderabad,89514,8700,0.0,1,2,1,1,1,1,1,1,0.88,1,9.4,0,1,1.0,100.0
T04705,P08761,Delhi,Delhi,27135,6700,0.0,2,2,1,1,1,1,1,1,0.88,1,9.4,0,1,1.0,100.0
T03317,P08773,Mumbai,Mumbai,47263,37800,0.0,1,2,1,1,1,1,1,1,0.88,1,9.4,1,1,1.0,100.0
T01537,P08775,Hyderabad,Hyderabad,26799,16600,0.0,1,2,1,1,1,1,1,1,0.88,1,9.4,1,1,1.0,100.0
T00319,P08780,Delhi,Delhi,20603,13900,0.0,2,2,1,1,1,1,1,1,0.88,1,9.4,1,1,1.0,100.0
T00881,P08783,Kolkata,Kolkata,74755,7900,0.0,2,3,1,1,1,1,1,1,0.88,1,9.4,1,1,1.0,100.0
T05496,P08792,Chennai,Chennai,89386,14000,0.0,2,2,1,1,1,1,1,1,0.88,1,9.4,1,1,1.0,100.0
T01267,P08798,Hyderabad,Hyderabad,60013,7700,0.0,1,2,1,1,1,1,1,1,0.88,1,9.4,0,1,1.0,100.0
T05670,P08849,Delhi,Delhi,87327,20900,0.0,1,2,1,1,1,1,1,1,0.88,1,9.4,1,1,1.0,100.0
T03423,P08853,Hyderabad,Hyderabad,16939,15200,0.0,1,1,1,1,1,1,1,1,0.88,1,9.4,0,1,1.0,100.0
T01927,P08854,Delhi,Delhi,64492,8500,0.0,3,3,1,1,1,1,1,1,0.88,1,9.4,1,1,1.0,100.0
T00072,P08868,Mumbai,Mumbai,75328,22400,0.0,1,1,1,1,1,1,1,1,0.88,1,9.4,0,1,1.0,100.0
T05596,P08877,Chennai,Chennai,25803,11300,0.0,2,2,1,1,1,1,1,1,0.88,1,9.4,1,1,1.0,100.0
T03198,P08889,Kolkata,Kolkata,21563,5300,0.0,1,1,1,1,1,1,1,1,0.88,1,9.4,0,1,1.0,100.0
T02599,P08900,Bangalore,Bangalore,30490,10200,0.0,1,2,1,1,1,1,1,1,0.88,1,9.4,1,1,1.0,100.0
T02626,P08928,Bangalore,Bangalore,84407,11700,0.0,2,2,1,1,1,1,1,1,0.88,1,9.4,1,1,1.0,100.0
T05454,P08928,Bangalore,Bangalore,78274,11700,0.0,1,2,1,1,1,1,1,1,0.88,1,9.4,1,1,1.0,100.0
T05795,P08930,Delhi,Delhi,46114,8900,0.0,1,1,1,1,1,1,1,1,0.88,1,9.4,1,1,1.0,100.0
T00039,P08946,Chennai,Chennai,58133,13600,0.0,1,2,1,1,1,1,1,1,0.88,1,9.4,1,1,1.0,100.0
T00683,P08948,Mumbai,Mumbai,92688,57000,0.0,2,3,1,1,1,1,1,1,0.88,1,9.4,0,1,1.0,100.0
T05905,P08973,Delhi,Delhi,96804,10900,0.0,1,1,1,1,1,1,1,1,0.88,1,9.4,1,1,1.0,100.0
T02606,P09012,Hyderabad,Hyderabad,99230,17000,0.0,3,3,1,1,1,1,1,1,0.88,1,9.4,1,1,1.0,100.0
T05687,P09020,Mumbai,Mumbai,95471,29300,0.0,2,2,1,1,1,1,1,1,0.88,1,9.4,1,1,1.0,100.0
T04223,P09028,Delhi,Delhi,107653,14400,0.0,2,3,1,1,1,1,1,1,0.88,1,9.4,1,1,1.0,100.0
T03409,P09033,Chennai,Chennai,103771,23300,0.0,3,3,1,1,1,1,1,1,0.88,1,9.4,1,1,1.0,100.0
T02355,P09036,Kolkata,Kolkata,97744,14200,0.0,3,3,1,1,1,1,1,1,0.88,1,9.4,0,1,1.0,100.0
T01409,P09050,Delhi,Delhi,90681,13800,0.0,1,2,1,1,1,1,1,1,0.88,1,9.4,0,1,1.0,100.0
T04231,P09055,Mumbai,Mumbai,90555,51400,0.0,2,2,1,1,1,1,1,1,0.88,1,9.4,1,1,1.0,100.0
T02767,P09063,Kolkata,Kolkata,41641,6700,0.0,2,3,1,1,1,1,1,1,0.88,1,9.4,1,1,1.0,100.0
T00943,P09068,Kolkata,Kolkata,107493,11300,0.0,2,3,1,1,1,1,1,1,0.88,1,9.4,0,1,1.0,100.0
T02054,P09068,Kolkata,Kolkata,14087,11300,0.0,3,3,1,1,1,1,1,1,0.88,1,9.4,0,1,1.0,100.0
T04308,P09075,Chennai,Chennai,51615,33300,0.0,3,3,1,1,1,1,1,1,0.88,1,9.4,0,1,1.0,100.0
T05919,P09096,Hyderabad,Hyderabad,30227,21900,0.0,3,3,1,1,1,1,1,1,0.88,1,9.4,1,1,1.0,100.0
T04367,P09110,Kolkata,Kolkata,51827,7700,0.0,1,2,1,1,1,1,1,1,0.88,1,9.4,0,1,1.0,100.0
T04159,P09115,Mumbai,Mumbai,71456,36400,0.0,2,2,1,1,1,1,1,1,0.88,1,9.4,1,1,1.0,100.0
T02166,P09143,Kolkata,Kolkata,29821,9500,0.0,1,2,1,1,1,1,1,1,0.88,1,9.4,0,1,1.0,100.0
T00140,P09148,Hyderabad,Hyderabad,79328,8600,0.0,2,2,1,1,1,1,1,1,0.88,1,9.4,0,1,1.0,100.0
T05923,P09160,Mumbai,Mumbai,47700,41800,0.0,2,2,1,1,1,1,1,1,0.88,1,9.4,0,1,1.0,100.0
T05153,P09162,Bangalore,Bangalore,20009,15800,0.0,2,2,1,1,1,1,1,1,0.88,1,9.4,1,1,1.0,100.0
T05469,P09168,Chennai,Chennai,114151,6600,0.0,1,1,1,1,1,1,1,1,0.88,1,9.4,1,1,1.0,100.0
T00552,P09175,Hyderabad,Hyderabad,81392,18000,0.0,2,3,1,1,1,1,1,1,0.88,1,9.4,1,1,1.0,100.0
T02970,P09180,Chennai,Chennai,44334,10200,0.0,2,2,1,1,1,1,1,1,0.88,1,9.4,1,1,1.0,100.0
T03147,P09184,Mumbai,Mumbai,86984,17500,0.0,1,1,1,1,1,1,1,1,0.88,1,9.4,1,1,1.0,100.0
T02194,P09187,Chennai,Chennai,46688,17800,0.0,1,2,1,1,1,1,1,1,0.88,1,9.4,0,1,1.0,100.0
T03987,P09191,Chennai,Chennai,43236,40600,0.0,3,3,1,1,1,1,1,1,0.88,1,9.4,1,1,1.0,100.0
T00970,P09197,Kolkata,Kolkata,52436,35900,0.0,2,4,1,1,1,1,1,1,0.88,1,9.4,0,1,1.0,100.0
T02840,P09221,Hyderabad,Hyderabad,90091,18200,0.0,3,3,1,1,1,1,1,1,0.88,1,9.4,1,1,1.0,100.0
T04229,P09225,Hyderabad,Hyderabad,102813,26000,0.0,3,3,1,1,1,1,1,1,0.88,1,9.4,0,1,1.0,100.0
T02842,P09253,Hyderabad,Hyderabad,74434,10300,0.0,1,2,1,1,1,1,1,1,0.88,1,9.4,1,1,1.0,100.0
T00482,P09267,Mumbai,Mumbai,26325,20200,0.0,1,1,1,1,1,1,1,1,0.88,1,9.4,1,1,1.0,100.0
T05974,P09269,Kolkata,Kolkata,32630,14600,0.0,2,3,1,1,1,1,1,1,0.88,1,9.4,1,1,1.0,100.0
T05072,P09280,Mumbai,Mumbai,107802,33200,0.0,2,2,1,1,1,1,1,1,0.88,1,9.4,1,1,1.0,100.0
T04587,P09297,Mumbai,Mumbai,82362,56900,0.0,2,3,1,1,1,1,1,1,0.88,1,9.4,1,1,1.0,100.0
T04221,P09299,Hyderabad,Hyderabad,78671,11000,0.0,2,2,1,1,1,1,1,1,0.88,1,9.4,0,1,1.0,100.0
T05067,P09301,Mumbai,Mumbai,105616,72000,0.0,2,2,1,1,1,1,1,1,0.88,1,9.4,1,1,1.0,100.0
T03003,P09304,Delhi,Delhi,53448,8200,0.0,1,3,1,1,1,1,1,1,0.88,1,9.4,0,1,1.0,100.0
T00535,P09307,Mumbai,Mumbai,109640,8400,0.0,2,2,1,1,1,1,1,1,0.88,1,9.4,1,1,1.0,100.0
T03098,P09309,Hyderabad,Hyderabad,97148,54900,0.0,2,6,1,1,1,1,1,1,0.88,1,9.4,1,1,1.0,100.0
T01318,P09311,Delhi,Delhi,58175,12900,0.0,2,2,1,1,1,1,1,1,0.88,1,9.4,1,1,1.0,100.0
T02429,P09311,Delhi,Delhi,85254,12900,0.0,2,2,1,1,1,1,1,1,0.88,1,9.4,1,1,1.0,100.0
T02664,P09334,Mumbai,Mumbai,114367,113800,0.0,2,3,1,1,1,1,1,1,0.88,1,9.4,1,1,1.0,100.0
T03630,P09337,Kolkata,Kolkata,15719,10100,0.0,2,2,1,1,1,1,1,1,0.88,1,9.4,1,1,1.0,100.0
T05638,P09347,Hyderabad,Hyderabad,14741,3100,0.0,1,1,1,1,1,1,1,1,0.88,1,9.4,1,1,1.0,100.0
T00665,P09367,Kolkata,Kolkata,19014,8300,0.0,1,3,1,1,1,1,1,1,0.88,1,9.4,1,1,1.0,100.0
T02736,P09375,Hyderabad,Hyderabad,62138,16700,0.0,3,3,1,1,1,1,1,1,0.88,1,9.4,1,1,1.0,100.0
T04674,P09376,Hyderabad,Hyderabad,107928,41100,0.0,3,3,1,1,1,1,1,1,0.88,1,9.4,1,1,1.0,100.0
T01461,P09377,Mumbai,Mumbai,94600,75900,0.0,3,3,1,1,1,1,1,1,0.88,1,9.4,1,1,1.0,100.0
T05956,P09385,Hyderabad,Hyderabad,106819,14600,0.0,3,3,1,1,1,1,1,1,0.88,1,9.4,1,1,1.0,100.0
T02302,P09400,Mumbai,Mumbai,39362,24300,0.0,1,1,1,1,1,1,1,1,0.88,1,9.4,1,1,1.0,100.0
T00612,P09428,Bangalore,Bangalore,65345,6500,0.0,1,1,1,1,1,1,1,1,0.88,1,9.4,1,1,1.0,100.0
T04218,P09453,Bangalore,Bangalore,58170,49800,0.0,3,3,1,1,1,1,1,1,0.88,1,9.4,1,1,1.0,100.0
T05058,P09460,Chennai,Chennai,72147,14500,0.0,2,3,1,1,1,1,1,1,0.88,1,9.4,1,1,1.0,100.0
T05696,P09467,Bangalore,Bangalore,114961,15000,0.0,2,2,1,1,1,1,1,1,0.88,1,9.4,1,1,1.0,100.0
T01505,P09475,Bangalore,Bangalore,80706,15900,0.0,1,2,1,1,1,1,1,1,0.88,1,9.4,1,1,1.0,100.0
T03260,P09477,Bangalore,Bangalore,82750,64100,0.0,2,4,1,1,1,1,1,1,0.88,1,9.4,1,1,1.0,100.0
T03702,P09479,Mumbai,Mumbai,67614,51000,0.0,1,2,1,1,1,1,1,1,0.88,1,9.4,1,1,1.0,100.0
T05811,P09489,Delhi,Delhi,60403,25500,0.0,1,2,1,1,1,1,1,1,0.88,1,9.4,1,1,1.0,100.0
T00667,P09500,Chennai,Chennai,63580,9400,0.0,2,2,1,1,1,1,1,1,0.88,1,9.4,1,1,1.0,100.0
T04783,P09504,Chennai,Chennai,75156,35200,0.0,3,3,1,1,1,1,1,1,0.88,1,9.4,1,1,1.0,100.0
T02536,P09508,Delhi,Delhi,29815,21400,0.0,1,3,1,1,1,1,1,1,0.88,1,9.4,0,1,1.0,100.0
T01665,P09510,Kolkata,Kolkata,99920,8500,0.0,1,2,1,1,1,1,1,1,0.88,1,9.4,1,1,1.0,100.0
T02562,P09520,Bangalore,Bangalore,86708,8700,0.0,1,1,1,1,1,1,1,1,0.88,1,9.4,1,1,1.0,100.0
T04778,P09525,Mumbai,Mumbai,81461,24700,0.0,1,1,1,1,1,1,1,1,0.88,1,9.4,0,1,1.0,100.0
T03156,P09530,Bangalore,Bangalore,64663,10000,0.0,2,2,1,1,1,1,1,1,0.88,1,9.4,1,1,1.0,100.0
T02828,P09534,Delhi,Delhi,84278,18900,0.0,1,1,1,1,1,1,1,1,0.88,1,9.4,1,1,1.0,100.0
T00625,P09535,Chennai,Chennai,50721,15900,0.0,2,2,1,1,1,1,1,1,0.88,1,9.4,0,1,1.0,100.0
T01648,P09541,Chennai,Chennai,107619,9900,0.0,1,2,1,1,1,1,1,1,0.88,1,9.4,1,1,1.0,100.0
T04205,P09548,Delhi,Delhi,84076,22600,0.0,2,3,1,1,1,1,1,1,0.88,1,9.4,0,1,1.0,100.0
T02602,P09554,Delhi,Delhi,21064,8700,0.0,1,1,1,1,1,1,1,1,0.88,1,9.4,1,1,1.0,100.0
T02318,P09555,Mumbai,Mumbai,115328,36700,0.0,1,1,1,1,1,1,1,1,0.88,1,9.4,0,1,1.0,100.0
T05146,P09555,Mumbai,Mumbai,68814,36700,0.0,1,1,1,1,1,1,1,1,0.88,1,9.4,1,1,1.0,100.0
T05386,P09557,Delhi,Delhi,40776,6000,0.0,1,1,1,1,1,1,1,1,0.88,1,9.4,1,1,1.0,100.0
T00104,P09582,Delhi,Delhi,63575,6600,0.0,1,2,1,1,1,1,1,1,0.88,1,9.4,1,1,1.0,100.0
T04727,P09618,Hyderabad,Hyderabad,26606,7200,0.0,1,1,1,1,1,1,1,1,0.88,1,9.4,0,1,1.0,100.0
T02019,P09619,Hyderabad,Hyderabad,49805,15400,0.0,2,2,1,1,1,1,1,1,0.88,1,9.4,1,1,1.0,100.0
T00037,P09621,Mumbai,Mumbai,59523,21700,0.0,1,1,1,1,1,1,1,1,0.88,1,9.4,1,1,1.0,100.0
T04465,P09668,Hyderabad,Hyderabad,20000,11300,0.0,2,2,1,1,1,1,1,1,0.88,1,9.4,1,1,1.0,100.0
T05217,P09681,Delhi,Delhi,97187,31700,0.0,3,3,1,1,1,1,1,1,0.88,1,9.4,1,1,1.0,100.0
T00325,P09684,Delhi,Delhi,76130,30400,0.0,2,2,1,1,1,1,1,1,0.88,1,9.4,0,1,1.0,100.0
T00698,P09693,Mumbai,Mumbai,106968,32700,0.0,1,1,1,1,1,1,1,1,0.88,1,9.4,1,1,1.0,100.0
T05685,P09695,Kolkata,Kolkata,16828,12200,0.0,2,2,1,1,1,1,1,1,0.88,1,9.4,1,1,1.0,100.0
T01462,P09696,Chennai,Chennai,38782,36100,0.0,3,3,1,1,1,1,1,1,0.88,1,9.4,1,1,1.0,100.0
T04227,P09698,Delhi,Delhi,71116,10000,0.0,1,1,1,1,1,1,1,1,0.88,1,9.4,1,1,1.0,100.0
T00206,P09699,Hyderabad,Hyderabad,84421,10600,0.0,2,2,1,1,1,1,1,1,0.88,1,9.4,1,1,1.0,100.0
T02157,P09706,Kolkata,Kolkata,27099,6500,0.0,1,2,1,1,1,1,1,1,0.88,1,9.4,0,1,1.0,100.0
T00112,P09710,Chennai,Chennai,41101,17400,0.0,1,2,1,1,1,1,1,1,0.88,1,9.4,1,1,1.0,100.0
T03338,P09715,Bangalore,Bangalore,117844,15300,0.0,2,2,1,1,1,1,1,1,0.88,1,9.4,1,1,1.0,100.0
T05605,P09728,Delhi,Delhi,79226,13100,0.0,2,2,1,1,1,1,1,1,0.88,1,9.4,1,1,1.0,100.0
T00189,P09730,Delhi,Delhi,36805,13100,0.0,2,2,1,1,1,1,1,1,0.88,1,9.4,1,1,1.0,100.0
T01490,P09740,Bangalore,Bangalore,112518,5700,0.0,1,2,1,1,1,1,1,1,0.88,1,9.4,1,1,1.0,100.0
T04508,P09750,Kolkata,Kolkata,60599,7200,0.0,2,2,1,1,1,1,1,1,0.88,1,9.4,0,1,1.0,100.0
T04421,P09772,Hyderabad,Hyderabad,42236,14500,0.0,2,2,1,1,1,1,1,1,0.88,1,9.4,1,1,1.0,100.0
T03344,P09811,Chennai,Chennai,45826,7000,0.0,1,1,1,1,1,1,1,1,0.88,1,9.4,1,1,1.0,100.0
T04253,P09811,Chennai,Chennai,82906,7000,0.0,1,1,1,1,1,1,1,1,0.88,1,9.4,1,1,1.0,100.0
T04746,P09821,Chennai,Chennai,90795,13600,0.0,2,2,1,1,1,1,1,1,0.88,1,9.4,1,1,1.0,100.0
T03700,P09851,Chennai,Chennai,103558,8500,0.0,1,2,1,1,1,1,1,1,0.88,1,9.4,1,1,1.0,100.0
T01952,P09860,Bangalore,Bangalore,85242,11600,0.0,1,2,1,1,1,1,1,1,0.88,1,9.4,1,1,1.0,100.0
T00229,P09865,Chennai,Chennai,110503,22000,0.0,3,3,1,1,1,1,1,1,0.88,1,9.4,1,1,1.0,100.0
T05936,P09873,Chennai,Chennai,110318,7200,0.0,1,2,1,1,1,1,1,1,0.88,1,9.4,0,1,1.0,100.0
T03266,P09876,Chennai,Chennai,43916,11800,0.0,1,2,1,1,1,1,1,1,0.88,1,9.4,0,1,1.0,100.0
T01632,P09891,Kolkata,Kolkata,98970,15100,0.0,1,3,1,1,1,1,1,1,0.88,1,9.4,1,1,1.0,100.0
T03185,P09893,Hyderabad,Hyderabad,73114,13300,0.0,2,2,1,1,1,1,1,1,0.88,1,9.4,1,1,1.0,100.0
T01727,P09896,Mumbai,Mumbai,56125,32300,0.0,1,1,1,1,1,1,1,1,0.88,1,9.4,1,1,1.0,100.0
T03419,P09900,Bangalore,Bangalore,27512,8300,0.0,2,2,1,1,1,1,1,1,0.88,1,9.4,1,1,1.0,100.0
T01696,P09905,Kolkata,Kolkata,90640,5300,0.0,2,2,1,1,1,1,1,1,0.88,1,9.4,1,1,1.0,100.0
T00017,P09907,Kolkata,Kolkata,49564,6500,0.0,2,3,1,1,1,1,1,1,0.88,1,9.4,1,1,1.0,100.0
T03754,P09907,Kolkata,Kolkata,62481,6500,0.0,2,3,1,1,1,1,1,1,0.88,1,9.4,1,1,1.0,100.0
T02517,P09911,Chennai,Chennai,44811,10000,0.0,2,2,1,1,1,1,1,1,0.88,1,9.4,0,1,1.0,100.0
T02536,P09912,Delhi,Delhi,29815,7800,0.0,1,2,1,1,1,1,1,1,0.88,1,9.4,0,1,1.0,100.0
T01028,P09923,Bangalore,Bangalore,88684,33000,0.0,1,3,1,1,1,1,1,1,0.88,1,9.4,1,1,1.0,100.0
T04438,P09943,Mumbai,Mumbai,97926,19400,0.0,1,1,1,1,1,1,1,1,0.88,1,9.4,1,1,1.0,100.0
T04281,P09956,Hyderabad,Hyderabad,35068,14100,0.0,1,2,1,1,1,1,1,1,0.88,1,9.4,1,1,1.0,100.0
T01308,P09959,Bangalore,Bangalore,115295,13900,0.0,2,2,1,1,1,1,1,1,0.88,1,9.4,1,1,1.0,100.0
T03909,P09963,Mumbai,Mumbai,86274,13400,0.0,1,1,1,1,1,1,1,1,0.88,1,9.4,1,1,1.0,100.0
T02549,P00026,Kolkata,Kolkata,119487,6500,0.0,1,1,1,1,1,1,1,1,0.88,1,9.5,1,1,1.0,100.0
T04223,P00045,Delhi,Delhi,107653,8000,0.0,2,2,1,1,1,1,1,1,0.88,1,9.5,1,1,1.0,100.0
T02967,P00048,Delhi,Delhi,98829,8000,0.0,1,2,1,1,1,1,1,1,0.88,1,9.5,1,1,1.0,100.0
T03681,P00059,Delhi,Delhi,100775,15500,0.0,2,2,1,1,1,1,1,1,0.88,1,9.5,1,1,1.0,100.0
T01536,P00079,Kolkata,Kolkata,64305,3500,0.0,1,1,1,1,1,1,1,1,0.88,1,9.5,1,1,1.0,100.0
T04990,P00096,Delhi,Delhi,88036,5000,0.0,1,1,1,1,1,1,1,1,0.88,1,9.5,1,1,1.0,100.0
T02598,P00103,Hyderabad,Hyderabad,20450,12000,0.0,2,2,1,1,1,1,1,1,0.88,1,9.5,0,1,1.0,100.0
T03261,P00106,Kolkata,Kolkata,112920,15000,0.0,3,3,1,1,1,1,1,1,0.88,1,9.5,0,1,1.0,100.0
T00774,P00108,Mumbai,Mumbai,38848,30000,0.0,1,1,1,1,1,1,1,1,0.88,1,9.5,1,1,1.0,100.0
T00890,P00146,Chennai,Chennai,35000,9000,0.0,1,2,1,1,1,1,1,1,0.88,1,9.5,0,1,1.0,100.0
T00601,P00168,Chennai,Chennai,52752,15000,0.0,2,2,1,1,1,1,1,1,0.88,1,9.5,1,1,1.0,100.0
T03828,P00189,Kolkata,Kolkata,63334,2200,0.0,1,2,1,1,1,1,1,1,0.88,1,9.5,0,1,1.0,100.0
T02048,P00191,Delhi,Delhi,54361,30000,0.0,2,4,1,1,1,1,1,1,0.88,1,9.5,1,1,1.0,100.0
T02591,P00193,Bangalore,Bangalore,69017,16500,0.0,2,2,1,1,1,1,1,1,0.88,1,9.5,0,1,1.0,100.0
T00060,P00198,Delhi,Delhi,119460,13000,0.0,2,3,1,1,1,1,1,1,0.88,1,9.5,0,1,1.0,100.0
T04504,P00198,Delhi,Delhi,19061,13000,0.0,3,3,1,1,1,1,1,1,0.88,1,9.5,1,1,1.0,100.0
T02152,P00239,Hyderabad,Hyderabad,44997,30000,0.0,1,3,1,1,1,1,1,1,0.88,1,9.5,1,1,1.0,100.0
T03120,P00274,Mumbai,Mumbai,70651,45000,0.0,2,2,1,1,1,1,1,1,0.88,1,9.5,1,1,1.0,100.0
T03928,P00274,Mumbai,Mumbai,67099,45000,0.0,1,2,1,1,1,1,1,1,0.88,1,9.5,1,1,1.0,100.0
T00295,P00322,Mumbai,Mumbai,70859,40000,0.0,2,2,1,1,1,1,1,1,0.88,1,9.5,1,1,1.0,100.0
T04298,P00336,Chennai,Chennai,57778,25000,0.0,3,3,1,1,1,1,1,1,0.88,1,9.5,0,1,1.0,100.0
T05548,P00338,Kolkata,Kolkata,73237,7500,0.0,2,2,1,1,1,1,1,1,0.88,1,9.5,1,1,1.0,100.0
T04816,P00342,Hyderabad,Hyderabad,40611,20000,0.0,3,3,1,1,1,1,1,1,0.88,1,9.5,0,1,1.0,100.0
T00650,P00346,Bangalore,Bangalore,109089,8000,0.0,1,2,1,1,1,1,1,1,0.88,1,9.5,0,1,1.0,100.0
T00846,P00351,Mumbai,Mumbai,74662,65000,0.0,1,2,1,1,1,1,1,1,0.88,1,9.5,1,1,1.0,100.0
T02797,P00358,Mumbai,Mumbai,110289,16000,0.0,1,1,1,1,1,1,1,1,0.88,1,9.5,1,1,1.0,100.0
T01617,P00365,Chennai,Chennai,91160,9500,0.0,1,2,1,1,1,1,1,1,0.88,1,9.5,0,1,1.0,100.0
T04767,P00366,Hyderabad,Hyderabad,21501,13000,0.0,2,2,1,1,1,1,1,1,0.88,1,9.5,1,1,1.0,100.0
T05746,P00375,Chennai,Chennai,90298,7000,0.0,1,1,1,1,1,1,1,1,0.88,1,9.5,0,1,1.0,100.0
