tenant_id,snapshot_month,monthly_income,historical_invoice_count,late_payment_count,missed_payment_count,avg_days_late,max_days_late,historical_outstanding,rent_to_income_ratio,payment_completion_ratio,risk_label,data_split,late_payment_count_delta,missed_payment_count_delta,recent_late_payment_count_3m,recent_missed_payment_count_3m,recent_avg_days_late_3m,recent_payment_completion_ratio_3m,recent_late_payment_count_6m,recent_missed_payment_count_6m,recent_avg_days_late_6m,recent_payment_completion_ratio_6m,late_payment_trend,missed_payment_trend,payment_completion_trend
T00598,2025-04-01,245981,10.0,6.0,2,7.666666666666667,30,27000.0,0.0528496103357576,0.8,0,train,0.0,0.0,1.0,0.0,7.666666666666667,0.7851851851851852,3.0,1.0,6.583333333333333,0.7239417989417989,0.0,0.0,0.022222222222222254
T00600,2025-04-01,36700,4.0,2.0,1,8.0,15,60500.0,1.6348773841961852,0.75,0,train,1.0,0.0,2.0,0.0,7.666666666666667,0.6388888888888888,2.0,1.0,4.6,0.5833333333333333,1.0,0.0,0.08333333333333337
T00603,2025-04-01,54585,2.0,1.0,1,10.0,10,24500.0,0.4396812311074471,0.5,1,train,1.0,1.0,1.0,1.0,10.0,0.5,1.0,1.0,10.0,0.5,0.0,0.0,0.0
T00608,2025-04-01,140555,8.0,5.0,2,2.6,5,31000.0,0.0,0.75,0,train,0.0,0.0,1.0,0.0,2.4,0.7380952380952381,2.0,1.0,1.8666666666666665,0.699206349206349,0.0,0.0,0.0
T00610,2025-04-01,153249,4.0,3.0,0,2.6666666666666665,5,0.0,0.0,1.0,0,train,0.0,0.0,1.0,0.0,2.6666666666666665,1.0,3.0,0.0,2.875,1.0,0.0,0.0,0.0
T00613,2025-04-01,237590,9.0,1.0,5,5.0,5,64000.0,0.0517698556336546,0.4444444444444444,0,train,0.0,1.0,0.0,2.0,5.0,0.4576719576719577,0.0,3.0,5.0,0.49550264550264544,0.0,1.0,-0.05555555555555558
T00615,2025-04-01,85948,5.0,1.0,3,1.0,1,121500.0,0.465397682319542,0.4,1,train,0.0,0.0,1.0,3.0,1.0,0.3833333333333333,1.0,3.0,1.0,0.3833333333333333,0.0,0.0,0.15000000000000002
T00621,2025-04-01,243898,12.0,7.0,1,7.428571428571429,15,10500.0,0.041000746213581,0.9166666666666666,1,train,1.0,0.0,2.0,0.0,7.476190476190477,0.9085858585858585,3.0,0.0,7.3880952380952385,0.8911315536315537,1.0,0.0,0.007575757575757458
T00623,2025-04-01,53471,29.0,14.0,7,11.142857142857142,45,153500.0,1.0285949393128986,0.7586206896551724,1,train,2.0,0.0,3.0,2.0,10.767316017316018,0.7573328720255258,7.0,5.0,8.785173160173159,0.723512927240833,2.0,0.0,0.02785145888594165
T00624,2025-04-01,58629,8.0,4.0,2,6.0,15,51000.0,0.8528202766548978,0.75,1,train,0.0,1.0,1.0,2.0,6.0,0.7944444444444444,4.0,2.0,6.25,0.8458333333333333,0.0,1.0,-0.08333333333333337
T00627,2025-04-01,111184,19.0,9.0,5,4.555555555555555,15,83000.0,0.0,0.7368421052631579,0,train,0.0,0.0,1.0,2.0,4.555555555555555,0.7620614035087719,5.0,5.0,4.411111111111111,0.7964948672185513,0.0,0.0,0.0
T00629,2025-04-01,209711,2.0,1.0,0,1.0,1,0.0,0.0,1.0,0,train,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
T00642,2025-04-01,233786,27.0,10.0,3,3.2,7,424200.0,1.848271496154603,0.8888888888888888,0,train,0.0,2.0,3.0,3.0,3.2583333333333333,0.9309263496906518,7.0,3.0,2.569642857142857,0.9654631748453258,0.0,2.0,-0.06763285024154597
T00644,2025-04-01,66810,6.0,2.0,0,1.0,1,0.0,0.1945816494536746,1.0,1,train,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.8333333333333334,1.0,0.0,0.0,0.0
T00648,2025-04-01,92560,16.0,8.0,5,5.75,10,77500.0,0.324114088159032,0.6875,1,train,2.0,0.0,3.0,2.0,4.794444444444444,0.6656746031746031,6.0,3.0,4.502777777777777,0.7027266714766714,2.0,0.0,0.044642857142857095
T00651,2025-04-01,63775,5.0,4.0,1,9.5,15,35500.0,0.5488043904351235,0.8,0,train,1.0,0.0,3.0,0.0,11.611111111111112,0.7388888888888889,4.0,1.0,12.966666666666665,0.6433333333333333,1.0,0.0,0.050000000000000044
T00652,2025-04-01,219937,5.0,4.0,1,7.0,15,36500.0,0.1636832365631976,0.8,0,train,1.0,0.0,2.0,1.0,6.222222222222222,0.7388888888888889,4.0,1.0,5.666666666666667,0.8041666666666667,1.0,0.0,0.050000000000000044
T00654,2025-04-01,224653,6.0,4.0,1,3.25,5,66400.0,0.2933412863393767,0.8333333333333334,0,train,1.0,0.0,1.0,0.0,3.527777777777778,0.8111111111111112,3.0,0.0,3.375,0.775,1.0,0.0,0.033333333333333326
T00657,2025-04-01,168710,6.0,3.0,2,4.666666666666667,10,27000.0,0.0770553019975105,0.6666666666666666,1,train,1.0,0.0,2.0,1.0,2.555555555555556,0.5888888888888889,3.0,2.0,1.9333333333333336,0.6866666666666666,1.0,0.0,0.06666666666666665
T00660,2025-04-01,135234,9.0,3.0,4,7.333333333333333,15,50000.0,0.0,0.5555555555555556,0,train,0.0,0.0,1.0,0.0,8.222222222222221,0.5370370370370371,2.0,1.0,9.11111111111111,0.4621693121693122,0.0,0.0,0.0
T00662,2025-04-01,133209,9.0,2.0,3,10.0,15,136500.0,0.3378150124991554,0.6666666666666666,1,train,0.0,0.0,0.0,0.0,10.0,0.6388888888888888,1.0,1.0,10.0,0.6257936507936508,0.0,0.0,0.04166666666666663
T00665,2025-04-01,239288,22.0,13.0,3,11.0,30,45000.0,0.1211928721874895,0.8636363636363636,0,train,0.0,1.0,5.0,1.0,11.484848484848484,0.8841750841750842,9.0,3.0,11.6245670995671,0.8453613516113515,0.0,1.0,-0.036363636363636376
T00669,2025-04-01,85977,2.0,0.0,2,0.0,0,19200.0,0.1058422601393395,0.0,0,train,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
T00673,2025-04-01,213687,6.0,4.0,2,13.25,45,23400.0,0.0524131088929134,0.6666666666666666,0,train,2.0,0.0,3.0,1.0,6.416666666666667,0.5222222222222223,4.0,3.0,4.85,0.38,2.0,-1.0,0.2666666666666666
T00677,2025-04-01,47960,11.0,7.0,1,14.285714285714286,45,10500.0,0.6255212677231026,0.9090909090909092,1,train,1.0,0.0,7.0,2.0,10.484126984126984,0.728030303030303,7.0,3.0,7.863095238095238,0.6710227272727273,1.0,0.0,0.03409090909090917
T00683,2025-04-01,96437,21.0,14.0,4,12.785714285714286,45,100800.0,0.5122515217188424,0.8095238095238095,1,train,1.0,0.0,5.0,1.0,12.395238095238094,0.7682932822251708,7.0,4.0,12.05410052910053,0.783758140724085,1.0,0.0,0.020050125313283207
T00686,2025-04-01,33719,21.0,11.0,3,10.636363636363637,45,56500.0,1.63112785076663,0.8571428571428571,0,train,2.0,0.0,8.0,0.0,12.7994227994228,0.8301587301587302,11.0,3.0,13.760822510822512,0.8023809523809523,2.0,0.0,0.023809523809523725
T00687,2025-04-01,239090,23.0,9.0,6,5.0,15,222200.0,0.0970345894851311,0.7391304347826086,1,train,0.0,0.0,4.0,2.0,4.6190476190476195,0.7197661673364998,6.0,5.0,3.6095238095238096,0.7623047360899023,0.0,0.0,0.024844720496894346
T00690,2025-04-01,230350,14.0,10.0,3,7.0,45,24900.0,0.033861515085739,0.7857142857142857,1,train,0.0,1.0,3.0,2.0,7.222222222222222,0.846986346986347,8.0,3.0,9.015873015873016,0.8811651311651311,0.0,1.0,-0.06043956043956045
T00691,2025-04-01,174179,22.0,11.0,4,10.909090909090908,45,26000.0,0.13778928573479,0.8181818181818182,0,train,4.0,0.0,8.0,2.0,9.247474747474747,0.7753727753727754,11.0,6.0,7.790404040404041,0.7099086099086099,4.0,-1.0,0.09595959595959602
T00700,2025-04-01,80735,4.0,2.0,1,1.0,1,25500.0,0.3096550442806713,0.75,0,train,1.0,0.0,2.0,1.0,1.0,0.6388888888888888,2.0,1.0,1.0,0.6388888888888888,1.0,0.0,0.08333333333333337
T00701,2025-04-01,158656,10.0,6.0,0,12.0,45,0.0,0.0,1.0,0,train,0.0,0.0,1.0,0.0,12.0,1.0,3.0,0.0,13.066666666666668,1.0,0.0,0.0,0.0
T00706,2025-04-01,215805,9.0,5.0,1,5.6,10,33500.0,0.1529158267880725,0.8888888888888888,1,train,1.0,0.0,2.0,0.0,6.394444444444445,0.8736772486772487,4.0,0.0,6.252777777777777,0.8519179894179892,1.0,0.0,0.01388888888888884
T00711,2025-04-01,183703,7.0,3.0,1,3.6666666666666665,7,30500.0,0.1633070771843682,0.8571428571428571,0,train,0.0,0.0,0.0,0.0,3.6666666666666665,0.8412698412698413,2.0,1.0,3.722222222222222,0.8928571428571429,0.0,0.0,0.023809523809523725
T00712,2025-04-01,58550,26.0,16.0,5,4.8125,15,90200.0,0.918872758326217,0.8076923076923077,0,train,1.0,1.0,3.0,3.0,4.653373015873016,0.8279264214046823,9.0,4.0,4.238723544973545,0.8704446921838226,1.0,1.0,-0.018394648829431426
T00715,2025-04-01,67150,9.0,3.0,4,9.0,15,414000.0,1.533879374534624,0.5555555555555556,1,train,0.0,1.0,0.0,3.0,9.0,0.6316137566137566,0.0,4.0,9.0,0.7546957671957673,0.0,1.0,-0.06944444444444442
T00716,2025-04-01,186140,24.0,9.0,7,14.77777777777778,45,31500.0,0.0214892016761577,0.7083333333333334,0,train,2.0,0.0,3.0,1.0,13.116402116402119,0.6757246376811595,6.0,2.0,10.735978835978836,0.6287022659305267,2.0,-1.0,0.0561594202898551
T00720,2025-04-01,207829,3.0,2.0,0,8.0,15,0.0,0.0,1.0,0,train,0.0,0.0,2.0,0.0,5.666666666666667,1.0,2.0,0.0,5.666666666666667,1.0,0.0,0.0,0.0
T00721,2025-04-01,68590,38.0,17.0,8,7.117647058823529,45,183000.0,0.6633620061233416,0.7894736842105263,0,train,0.0,1.0,2.0,1.0,6.953431372549019,0.8019466835256309,4.0,4.0,5.600464160022984,0.8134015026823557,0.0,1.0,-0.02133712660028453
T00728,2025-04-01,68586,11.0,2.0,4,1.5,2,138000.0,0.4957279911352171,0.6363636363636364,0,train,1.0,0.0,2.0,0.0,1.8333333333333333,0.5973063973063972,2.0,3.0,0.9166666666666666,0.5256373256373256,1.0,0.0,0.036363636363636376
T00734,2025-04-01,25253,9.0,5.0,2,4.6,10,33000.0,0.6335880885439353,0.7777777777777778,0,train,1.0,0.0,2.0,1.0,4.866666666666666,0.794973544973545,2.0,1.0,4.6000000000000005,0.8085978835978835,1.0,0.0,0.02777777777777779
T00737,2025-04-01,145472,17.0,11.0,2,5.0,30,19800.0,0.0646172459304883,0.8823529411764706,1,train,0.0,1.0,4.0,1.0,4.185185185185185,0.9161414565826331,7.0,2.0,3.611640211640212,0.9441818394024276,0.0,1.0,-0.05514705882352944
T00740,2025-04-01,102019,18.0,8.0,2,6.375,15,75000.0,0.7253550809162999,0.8888888888888888,0,train,0.0,0.0,1.0,1.0,6.375,0.8796296296296297,3.0,2.0,5.56686507936508,0.899938024938025,0.0,0.0,0.01388888888888884
T00743,2025-04-01,211241,25.0,7.0,10,3.7142857142857135,7,105000.0,0.3313750644997893,0.6,0,train,2.0,2.0,5.0,3.0,3.538095238095238,0.6024276377217553,7.0,5.0,4.269047619047619,0.48681987946693833,2.0,2.0,-0.01904761904761909
T00747,2025-04-01,73012,9.0,5.0,2,5.4,15,461000.0,6.30033419163973,0.7777777777777778,0,train,2.0,0.0,4.0,1.0,4.133333333333334,0.6973544973544974,5.0,2.0,3.35,0.6896825396825397,2.0,0.0,0.06349206349206349
T00748,2025-04-01,243159,4.0,2.0,2,3.0,5,35000.0,0.1398262042531841,0.5,1,train,1.0,1.0,2.0,2.0,4.333333333333333,0.5,2.0,2.0,4.333333333333333,0.5,1.0,1.0,0.0
T00749,2025-04-01,122404,5.0,4.0,0,3.0,7,0.0,0.1805496552400248,1.0,0,train,1.0,0.0,3.0,0.0,1.888888888888889,1.0,4.0,0.0,1.6666666666666667,1.0,1.0,0.0,0.0
T00752,2025-04-01,67142,2.0,1.0,0,3.0,3,0.0,0.5212832504244735,1.0,0,train,1.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0
T00756,2025-04-01,26907,9.0,5.0,0,4.2,15,0.0,0.2973203998959378,1.0,1,train,0.0,0.0,2.0,0.0,4.466666666666667,1.0,5.0,0.0,6.733333333333333,1.0,0.0,0.0,0.0
T00757,2025-04-01,168951,8.0,4.0,1,14.0,45,10300.0,0.0580049836934969,0.875,0,train,0.0,0.0,0.0,0.0,14.0,0.8551587301587301,3.0,1.0,14.777777777777777,0.8664682539682539,0.0,0.0,0.017857142857142905
T00760,2025-04-01,204156,38.0,19.0,6,9.210526315789474,45,91800.0,0.0724935833382315,0.8421052631578947,1,train,1.0,0.0,4.0,1.0,9.563230994152047,0.8344908375868129,8.0,3.0,8.96174370220423,0.8170947772682909,1.0,0.0,0.004267425320056861
T00767,2025-04-01,176521,4.0,1.0,0,2.0,2,0.0,0.0458868916446201,1.0,1,train,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0
T00775,2025-04-01,207667,10.0,5.0,3,5.6,15,722700.0,2.3152450798634354,0.7,0,train,1.0,1.0,2.0,2.0,5.616666666666667,0.7214285714285714,5.0,3.0,5.058333333333334,0.7857142857142857,1.0,1.0,-0.050000000000000044
T00777,2025-04-01,48198,4.0,3.0,1,2.333333333333333,3,7500.0,0.2904684841694676,0.75,0,train,2.0,0.0,3.0,1.0,2.1666666666666665,0.625,3.0,1.0,2.1666666666666665,0.625,2.0,0.0,0.25
T00778,2025-04-01,240478,25.0,9.0,5,9.555555555555555,45,56600.0,0.0278611764901571,0.8,0,train,0.0,0.0,2.0,0.0,9.870370370370372,0.7881313131313131,4.0,1.0,11.093915343915343,0.7665458767238952,0.0,0.0,0.008333333333333415
T00781,2025-04-01,153105,21.0,7.0,5,6.714285714285714,15,37000.0,0.0450671108063093,0.7619047619047619,1,train,0.0,1.0,2.0,1.0,6.714285714285714,0.7798941798941798,5.0,2.0,6.148809523809525,0.7363923113923114,0.0,1.0,-0.03809523809523818
T00784,2025-04-01,50970,33.0,15.0,7,11.466666666666669,30,750600.0,0.0,0.7878787878787878,0,train,0.0,0.0,3.0,0.0,11.025396825396825,0.7833170413815576,4.0,4.0,10.137698412698413,0.7825448083161968,0.0,0.0,0.0
T00792,2025-04-01,189123,13.0,4.0,5,4.25,10,113900.0,0.1707883229432697,0.6153846153846154,0,train,0.0,0.0,1.0,2.0,4.25,0.6329059829059829,2.0,4.0,4.625,0.6785561660561661,0.0,0.0,0.03205128205128205
T00793,2025-04-01,99630,10.0,8.0,2,10.125,30,71000.0,0.3512998092943892,0.8,0,train,1.0,0.0,3.0,0.0,11.248015873015873,0.775925925925926,4.0,1.0,10.940674603174605,0.7514550264550265,1.0,0.0,0.022222222222222254
T00795,2025-04-01,129461,15.0,6.0,0,13.5,45,0.0,0.0,1.0,0,train,1.0,0.0,2.0,0.0,9.299999999999999,1.0,2.0,0.0,7.8999999999999995,1.0,1.0,0.0,0.0
T00797,2025-04-01,67607,20.0,13.0,4,10.692307692307692,30,202000.0,2.2187051636664843,0.8,1,train,3.0,0.0,8.0,0.0,12.5021978021978,0.7596638655462185,12.0,3.0,11.751098901098901,0.7173740203151967,3.0,0.0,0.03529411764705892
T00798,2025-04-01,170440,10.0,4.0,4,4.75,15,104000.0,0.1496127669561135,0.6,0,train,0.0,0.0,1.0,1.0,5.166666666666667,0.5518518518518518,3.0,1.0,5.916666666666667,0.5211640211640212,0.0,0.0,0.0444444444444444
T00802,2025-04-01,225092,26.0,14.0,4,5.357142857142857,30,243400.0,0.2812183462761893,0.8461538461538461,0,train,0.0,1.0,3.0,2.0,5.515873015873016,0.8632634032634033,9.0,4.0,4.427489177489178,0.8932563514916456,0.0,1.0,-0.03384615384615386
T00811,2025-04-01,169172,9.0,6.0,1,10.333333333333334,30,7400.0,0.0407868914477573,0.8888888888888888,0,train,0.0,0.0,1.0,0.0,10.333333333333334,0.8736772486772487,4.0,0.0,10.955555555555556,0.8340608465608464,0.0,0.0,0.01388888888888884
T00813,2025-04-01,165653,6.0,5.0,1,5.0,10,8300.0,0.094172758718526,0.8333333333333334,0,train,1.0,1.0,3.0,1.0,4.472222222222222,0.9444444444444445,5.0,1.0,4.479166666666667,0.9583333333333334,1.0,1.0,-0.16666666666666663
T00815,2025-04-01,246890,6.0,2.0,2,5.5,10,21000.0,0.0405038681194054,0.6666666666666666,0,train,0.0,1.0,2.0,2.0,7.0,0.8222222222222223,2.0,2.0,7.0,0.8222222222222223,0.0,1.0,-0.13333333333333341
T00828,2025-04-01,123994,7.0,4.0,0,2.75,5,0.0,0.0,1.0,1,train,0.0,0.0,1.0,0.0,2.7222222222222228,1.0,2.0,0.0,2.8055555555555554,1.0,0.0,0.0,0.0
T00829,2025-04-01,66784,9.0,5.0,0,3.0,5,0.0,1.3775754671777671,1.0,0,train,0.0,0.0,2.0,0.0,3.0833333333333335,1.0,5.0,0.0,3.5833333333333335,1.0,0.0,0.0,0.0
T00838,2025-04-01,28461,21.0,5.0,9,3.4,10,1029600.0,8.003935209585046,0.5714285714285714,0,train,1.0,1.0,1.0,2.0,2.3000000000000003,0.5599292348518354,2.0,6.0,1.997222222222222,0.5494090618703621,1.0,1.0,-0.007518796992481258
T00846,2025-04-01,89005,5.0,5.0,0,5.4,15,0.0,0.1696533902589742,1.0,0,train,1.0,0.0,3.0,0.0,3.8000000000000003,1.0,5.0,0.0,3.08,1.0,1.0,0.0,0.0
T00847,2025-04-01,214681,24.0,12.0,4,5.5,10,213800.0,0.4425170369059208,0.8333333333333334,1,train,0.0,0.0,1.0,1.0,5.454545454545454,0.8364734299516908,3.0,3.0,5.552188552188551,0.838699636986755,0.0,0.0,0.007246376811594235
T00850,2025-04-01,30359,9.0,6.0,1,5.0,15,18500.0,0.5929049046411279,0.8888888888888888,0,train,0.0,0.0,1.0,1.0,5.266666666666667,0.8736772486772487,4.0,1.0,4.905555555555556,0.9368386243386243,0.0,0.0,0.01388888888888884
T00851,2025-04-01,179454,4.0,1.0,1,1.0,1,40500.0,0.2228983472087554,0.75,0,train,0.0,0.0,0.0,0.0,1.0,0.6944444444444445,1.0,1.0,1.0,0.625,0.0,0.0,0.08333333333333337
T00852,2025-04-01,85146,3.0,0.0,2,0.0,0,11000.0,0.0587226645996288,0.3333333333333333,0,train,0.0,1.0,0.0,2.0,0.0,0.41666666666666663,0.0,2.0,0.0,0.41666666666666663,0.0,1.0,-0.16666666666666669
T00858,2025-04-01,197666,7.0,3.0,2,5.333333333333333,10,28600.0,0.0,0.7142857142857143,0,train,0.0,0.0,1.0,0.0,5.722222222222221,0.6984126984126983,1.0,2.0,6.111111111111111,0.7408730158730159,0.0,0.0,0.0
T00864,2025-04-01,200228,2.0,0.0,0,0.0,0,0.0,0.0903969474798729,1.0,1,train,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
T00871,2025-04-01,230638,20.0,11.0,4,4.818181818181818,15,47600.0,0.0494281081174828,0.8,1,train,1.0,0.0,2.0,2.0,4.806060606060606,0.8043343653250773,5.0,3.0,4.843506493506493,0.830494410989767,1.0,0.0,0.010526315789473717
T00872,2025-04-01,225822,35.0,15.0,12,5.0,15,247500.0,1.045513723197917,0.6571428571428571,0,train,1.0,3.0,3.0,7.0,4.5054945054945055,0.6688803949673515,7.0,8.0,4.572191697191697,0.6881983674183162,1.0,3.0,0.003296703296703285
T00873,2025-04-01,178432,22.0,11.0,6,6.636363636363637,30,198600.0,0.1827026542324246,0.7272727272727273,1,train,1.0,0.0,3.0,0.0,6.819528619528619,0.7085896559580771,7.0,3.0,5.367502405002405,0.698739272423483,1.0,0.0,0.012987012987012991
T00878,2025-04-01,48889,19.0,14.0,3,4.857142857142857,10,67500.0,0.4499989772750516,0.8421052631578947,0,train,1.0,0.0,2.0,1.0,4.9523809523809526,0.8501461988304092,4.0,3.0,4.69462481962482,0.873485797827903,1.0,0.0,0.00877192982456132
T00879,2025-04-01,30563,19.0,6.0,7,18.5,45,729400.0,3.392991525701011,0.631578947368421,1,train,1.0,0.0,3.0,2.0,15.816666666666668,0.6225633528265108,3.0,5.0,8.908333333333333,0.6767578668894458,1.0,0.0,0.020467836257309857
T00884,2025-04-01,53604,21.0,9.0,4,4.0,10,58000.0,0.5223490784269831,0.8095238095238095,0,train,0.0,1.0,2.0,1.0,4.041666666666667,0.8250528281488033,5.0,2.0,4.0303571428571425,0.8038954616934494,0.0,1.0,-0.032581453634085156
T00888,2025-04-01,144366,12.0,7.0,3,9.857142857142858,30,83100.0,0.1884100134380671,0.75,1,train,1.0,0.0,2.0,0.0,10.73015873015873,0.7257575757575757,3.0,0.0,12.115079365079366,0.6823232323232323,1.0,0.0,0.022727272727272707
T00889,2025-04-01,73486,6.0,4.0,0,5.25,15,0.0,0.7579675040143701,1.0,0,train,1.0,0.0,1.0,0.0,6.194444444444444,1.0,4.0,0.0,5.958333333333333,1.0,1.0,0.0,0.0
T00890,2025-04-01,62255,4.0,4.0,0,15.25,45,0.0,0.1156533611758091,1.0,0,train,1.0,0.0,2.0,0.0,20.305555555555557,1.0,4.0,0.0,21.729166666666668,1.0,1.0,0.0,0.0
T00894,2025-04-01,80015,13.0,7.0,1,5.0,15,6500.0,0.2249578204086733,0.9230769230769232,0,train,2.0,0.0,6.0,0.0,5.377777777777777,0.8934065934065935,7.0,1.0,3.4266666666666667,0.896043956043956,2.0,0.0,0.023076923076923217
T00897,2025-04-01,95178,2.0,2.0,0,4.5,7,0.0,0.0,1.0,0,train,0.0,0.0,2.0,0.0,4.5,1.0,2.0,0.0,4.5,1.0,0.0,0.0,0.0
T00900,2025-04-01,117568,7.0,4.0,3,7.75,15,22500.0,0.0,0.5714285714285714,1,train,0.0,0.0,1.0,1.0,7.75,0.6031746031746031,3.0,2.0,6.930555555555556,0.596031746031746,0.0,0.0,0.0
T00904,2025-04-01,216229,24.0,14.0,5,8.0,45,47500.0,0.0,0.7916666666666666,0,train,0.0,0.0,2.0,0.0,8.0,0.7916666666666666,5.0,1.0,8.798821548821548,0.7699915824915825,0.0,0.0,0.0
T00906,2025-04-01,199182,6.0,4.0,2,3.5,7,55200.0,0.2721129419325039,0.6666666666666666,0,train,1.0,1.0,4.0,2.0,3.5,0.6944444444444443,4.0,2.0,3.5,0.6944444444444443,1.0,1.0,-0.08333333333333337
T00911,2025-04-01,176820,9.0,4.0,1,1.75,3,12300.0,0.066734532292727,0.8888888888888888,1,train,0.0,0.0,1.0,0.0,1.8333333333333333,0.8657407407407408,4.0,1.0,2.0,0.9050925925925926,0.0,0.0,0.01388888888888884
T00920,2025-04-01,78987,12.0,7.0,3,9.0,30,12000.0,0.0443110891665717,0.75,1,train,1.0,0.0,2.0,0.0,9.71111111111111,0.7257575757575757,5.0,0.0,11.030555555555557,0.6948232323232323,1.0,0.0,0.022727272727272707
T00939,2025-04-01,106625,20.0,9.0,5,4.222222222222222,10,34500.0,0.2719812426729191,0.75,1,train,0.0,2.0,4.0,2.0,4.703703703703704,0.7864145658263305,6.0,2.0,5.4185185185185185,0.7537356434415258,0.0,2.0,-0.07352941176470584
T00944,2025-04-01,34751,7.0,3.0,1,4.333333333333333,7,8500.0,0.2302092026128744,0.8571428571428571,0,train,0.0,0.0,1.0,0.0,4.888888888888888,0.8301587301587302,1.0,1.0,5.444444444444444,0.8400793650793651,0.0,0.0,0.023809523809523725
T00948,2025-04-01,247090,5.0,3.0,1,3.6666666666666665,7,8800.0,0.0335909992310494,0.8,0,train,1.0,0.0,2.0,1.0,2.5555555555555554,0.85,3.0,1.0,2.7333333333333334,0.9099999999999999,1.0,0.0,0.050000000000000044
T00949,2025-04-01,228841,42.0,20.0,11,7.35,30,214700.0,0.4055217378004815,0.7380952380952381,0,train,1.0,2.0,5.0,2.0,7.493859649122807,0.7433820374996846,13.0,4.0,6.817015294646873,0.7183656503707105,1.0,2.0,-0.01866151866151866
T00956,2025-04-01,92748,7.0,3.0,2,1.6666666666666667,3,27400.0,0.2846422564367964,0.7142857142857143,1,train,0.0,2.0,2.0,2.0,1.4444444444444446,0.9047619047619048,3.0,2.0,1.3333333333333335,0.9285714285714286,0.0,2.0,-0.2857142857142857
T00957,2025-04-01,219622,43.0,19.0,11,7.0,45,1467300.0,1.587728005391081,0.7441860465116279,0,train,1.0,0.0,6.0,4.0,7.277777777777778,0.7442167067805184,8.0,6.0,7.061965811965813,0.7522102584562448,1.0,0.0,0.012478729438457181
T00959,2025-04-01,246473,36.0,10.0,12,6.1,15,102000.0,0.0973737488487582,0.6666666666666666,1,train,1.0,1.0,3.0,2.0,5.658333333333334,0.6594982078853047,4.0,3.0,5.472023809523809,0.6436227303162787,1.0,1.0,0.0
T00964,2025-04-01,103531,12.0,8.0,1,3.375,10,49700.0,0.9504399648414484,0.9166666666666666,0,train,2.0,0.0,3.0,0.0,3.680555555555556,0.9018518518518519,6.0,1.0,3.3152777777777778,0.8576719576719576,2.0,0.0,0.016666666666666607
T00971,2025-04-01,218668,11.0,5.0,2,3.4,10,39600.0,0.1765233138822324,0.8181818181818182,0,train,1.0,0.0,3.0,0.0,4.133333333333334,0.7700817700817701,5.0,2.0,4.733333333333333,0.6517075517075517,1.0,0.0,0.04040404040404044
T00976,2025-04-01,102623,8.0,4.0,1,9.5,30,9000.0,0.082827436344679,0.875,0,train,1.0,0.0,3.0,1.0,7.166666666666667,0.7996031746031745,3.0,1.0,4.083333333333333,0.791468253968254,1.0,0.0,0.017857142857142905
T00980,2025-04-01,212877,8.0,3.0,0,9.0,15,0.0,0.4171422934370552,1.0,1,train,2.0,0.0,3.0,0.0,8.0,1.0,3.0,0.0,8.0,1.0,2.0,0.0,0.0
T00981,2025-04-01,26306,19.0,10.0,7,10.6,45,38500.0,0.3801414126054892,0.631578947368421,1,train,1.0,0.0,3.0,0.0,10.866666666666667,0.6026831785345718,5.0,3.0,12.163492063492063,0.5900168029424996,1.0,0.0,0.04334365325077394
T00982,2025-04-01,176077,11.0,8.0,2,7.875,15,69800.0,0.1953690714857704,0.8181818181818182,0,train,1.0,0.0,3.0,0.0,7.81547619047619,0.7986531986531986,5.0,0.0,7.0910714285714285,0.7544853294853295,1.0,0.0,0.018181818181818188
T00984,2025-04-01,53886,8.0,2.0,2,5.5,10,45000.0,0.4082693092825595,0.75,1,train,0.0,1.0,0.0,1.0,5.5,0.8214285714285713,2.0,2.0,7.0,0.8496031746031746,0.0,1.0,-0.1071428571428571
T00990,2025-04-01,150567,57.0,29.0,12,8.448275862068966,45,495800.0,1.924724541234135,0.7894736842105263,0,train,5.0,1.0,9.0,2.0,9.244122257053291,0.7809205553566456,16.0,6.0,9.069283350748867,0.7607705229885681,5.0,1.0,0.013963480128893702
T00991,2025-04-01,61498,11.0,1.0,5,7.0,7,56000.0,0.6878272464145175,0.5454545454545454,1,train,1.0,0.0,1.0,2.0,2.3333333333333335,0.4728234728234728,1.0,4.0,1.1666666666666667,0.5030784030784031,1.0,0.0,0.101010101010101
T00996,2025-04-01,122029,37.0,20.0,13,3.9,10,117000.0,0.06965557367511,0.6486486486486487,1,train,1.0,0.0,3.0,1.0,3.9315789473684215,0.6482267982267982,10.0,3.0,3.9178202860091407,0.6221350613591993,1.0,0.0,0.009759759759759845
