tenant_id,property_id,preferred_city,property_city,max_budget,monthly_rent,budget_gap,min_bedrooms,property_bedrooms,city_match,budget_match,bedroom_match,furnishing_match,parking_match,amenity_match,match_score,match_label,approx_distance_km,distance_match
T03477,P09696,Hyderabad,Chennai,50845,36100,0,3,3,0,1,1,0,1,1,0.58,0,516.0,0
T03477,P05681,Hyderabad,Hyderabad,50845,15600,0,3,3,1,1,1,0,1,1,0.88,1,10.5,1
T03477,P03644,Hyderabad,Hyderabad,50845,53000,2155.0,3,3,1,0,1,0,1,0,0.58,0,4.0,1
T03478,P02441,Chennai,Chennai,86681,15000,0,2,2,1,1,1,0,0,1,0.78,1,10.7,1
T03478,P09400,Chennai,Mumbai,86681,24300,0,2,1,0,1,0,0,0,1,0.3,0,1034.0,0
T03478,P01001,Chennai,Chennai,86681,9500,0,2,2,1,1,1,0,1,1,0.88,1,10.0,1
T03479,P00241,Hyderabad,Hyderabad,17791,12000,0,2,2,1,1,1,0,1,1,0.88,1,9.4,0
T03479,P00084,Hyderabad,Kolkata,17791,22000,4209.0,2,2,0,0,1,0,1,1,0.36,0,1188.8,0
T03479,P06845,Hyderabad,Hyderabad,17791,15000,0,2,2,1,1,1,0,1,0,0.8,1,5.5,1
T03480,P01121,Kolkata,Kolkata,43222,20000,0,3,3,1,1,1,0,1,1,0.88,1,10.6,1
T03480,P00725,Kolkata,Mumbai,43222,33000,0,3,1,0,1,0,0,1,1,0.4,0,1657.1,0
T03480,P00657,Kolkata,Chennai,43222,15000,0,3,3,0,1,1,0,1,1,0.58,0,1363.4,0
T03481,P07712,Kolkata,Bangalore,63313,21300,0,1,2,0,1,1,0,1,1,0.58,0,1568.2,0
T03481,P08262,Kolkata,Chennai,63313,9800,0,1,2,0,1,1,0,0,1,0.48,0,1366.5,0
T03481,P03361,Kolkata,Kolkata,63313,15000,0,1,2,1,1,1,0,1,1,0.88,1,10.2,1
T03482,P06975,Hyderabad,Mumbai,39168,68700,29532.0,1,2,0,0,1,0,0,0,0.18,0,621.7,0
T03482,P00681,Hyderabad,Hyderabad,39168,20000,0,1,3,1,1,1,0,1,1,0.88,1,10.6,0
T03482,P00551,Hyderabad,Chennai,39168,30000,0,1,2,0,1,1,0,0,0,0.4,0,523.0,0
T03483,P08702,Delhi,Chennai,56401,10000,0,1,2,0,1,1,0,1,1,0.58,0,1760.0,0
T03483,P00761,Delhi,Delhi,56401,13000,0,1,1,1,1,1,0,1,1,0.88,1,5.1,1
T03483,P06461,Delhi,Bangalore,56401,13200,0,1,2,0,1,1,0,1,1,0.58,0,1743.3,0
T03484,P01161,Kolkata,Kolkata,54782,4600,0,2,2,1,1,1,0,1,1,0.88,1,4.5,0
T03484,P01606,Kolkata,Chennai,54782,20000,0,2,4,0,1,1,0,1,0,0.5,0,1361.9,0
T03484,P07853,Kolkata,Kolkata,54782,20500,0,2,3,1,1,1,0,1,0,0.8,1,3.3,1
T03485,P08115,Mumbai,Chennai,59653,18000,0,3,1,0,1,0,0,1,1,0.4,0,1037.9,0
T03485,P07413,Mumbai,Chennai,59653,10500,0,3,2,0,1,0,0,1,0,0.32,0,1034.0,0
T03485,P03721,Mumbai,Mumbai,59653,55000,0,3,3,1,1,1,0,1,1,0.88,1,9.1,1
T03486,P00841,Bangalore,Bangalore,76326,55000,0,3,3,1,1,1,0,1,1,0.88,1,6.5,1
T03486,P03941,Bangalore,Mumbai,76326,22000,0,3,1,0,1,0,0,0,1,0.3,0,848.0,0
T03486,P01362,Bangalore,Mumbai,76326,85000,8674.0,3,3,0,0,1,0,0,1,0.26,0,853.6,0
T03487,P01121,Kolkata,Kolkata,42496,20000,0,3,3,1,1,1,0,1,1,0.88,1,4.4,1
T03487,P09151,Kolkata,Hyderabad,42496,45700,3204.0,3,3,0,0,1,0,1,0,0.28,0,1188.7,0
T03487,P00204,Kolkata,Mumbai,42496,220000,177504.0,3,4,0,0,1,0,1,1,0.36,0,1659.3,0
T03488,P03572,Mumbai,Hyderabad,106055,35000,0,3,3,0,1,1,0,1,0,0.5,0,623.7,0
T03488,P06561,Mumbai,Mumbai,106055,69400,0,3,3,1,1,1,0,1,1,0.88,1,2.3,1
T03488,P06663,Mumbai,Bangalore,106055,7200,0,3,1,0,1,0,0,1,0,0.32,0,853.7,0
T03489,P02175,Hyderabad,Hyderabad,38080,25000,0,3,3,1,1,1,0,1,0,0.8,1,4.9,1
T03489,P00681,Hyderabad,Hyderabad,38080,20000,0,3,3,1,1,1,0,1,1,0.88,1,8.4,1
T03489,P05873,Hyderabad,Hyderabad,38080,12500,0,3,2,1,1,0,0,0,0,0.52,0,11.0,1
T03490,P04847,Delhi,Chennai,27647,8500,0,2,2,0,1,1,0,1,1,0.58,0,1760.8,0
T03490,P03917,Delhi,Chennai,27647,18000,0,2,2,0,1,1,0,1,0,0.5,0,1757.7,0
T03490,P01841,Delhi,Delhi,27647,22000,0,2,2,1,1,1,0,1,1,0.88,1,10.4,1
T03491,P01487,Delhi,Hyderabad,60115,9000,0,2,2,0,1,1,0,1,0,0.5,0,1256.7,0
T03491,P00261,Delhi,Mumbai,60115,16000,0,2,2,0,1,1,0,1,0,0.5,0,1153.2,0
T03491,P01841,Delhi,Delhi,60115,22000,0,2,2,1,1,1,0,1,1,0.88,1,3.0,1
T03492,P04995,Mumbai,Bangalore,112540,20000,0,3,3,0,1,1,0,1,1,0.58,0,852.2,0
T03492,P03001,Mumbai,Mumbai,112540,84000,0,3,3,1,1,1,0,1,1,0.88,1,4.8,1
T03492,P07861,Mumbai,Mumbai,112540,172500,59960.0,3,4,1,0,1,0,1,0,0.58,0,3.0,1
T03493,P01121,Kolkata,Kolkata,89969,20000,0,2,3,1,1,1,0,1,1,0.88,1,6.9,1
T03493,P07525,Kolkata,Kolkata,89969,17400,0,2,2,1,1,1,0,1,1,0.88,1,11.3,1
T03493,P02651,Kolkata,Mumbai,89969,260000,170031.0,2,3,0,0,1,0,1,0,0.28,0,1654.0,0
T03494,P09346,Kolkata,Delhi,43759,10700,0,2,1,0,1,0,0,0,1,0.3,0,1305.2,0
T03494,P01121,Kolkata,Kolkata,43759,20000,0,2,3,1,1,1,0,1,1,0.88,1,9.6,0
T03494,P09563,Kolkata,Kolkata,43759,8200,0,2,2,1,1,1,0,1,0,0.8,1,10.8,0
T03495,P07453,Delhi,Delhi,73670,262100,188430.0,2,3,1,0,1,0,0,0,0.48,0,2.7,1
T03495,P00400,Delhi,Delhi,73670,12000,0,2,3,1,1,1,0,1,0,0.8,1,4.4,1
T03495,P01841,Delhi,Delhi,73670,22000,0,2,2,1,1,1,0,1,1,0.88,1,5.2,1
T03496,P07599,Mumbai,Chennai,63236,13700,0,3,2,0,1,0,0,0,1,0.3,0,1032.9,0
T03496,P02272,Mumbai,Bangalore,63236,60000,0,3,3,0,1,1,0,1,0,0.5,0,848.8,0
T03496,P03721,Mumbai,Mumbai,63236,55000,0,3,3,1,1,1,0,1,0,0.8,1,10.2,1
T03497,P06642,Delhi,Bangalore,35732,13000,0,3,2,0,1,0,0,0,0,0.22,0,1741.1,0
T03497,P03031,Delhi,Delhi,35732,30000,0,3,2,1,1,0,0,1,0,0.62,0,9.7,0
T03497,P02241,Delhi,Delhi,35732,25000,0,3,3,1,1,1,0,1,1,0.88,1,3.0,1
T03498,P06069,Mumbai,Mumbai,37432,25500,0,1,1,1,1,1,0,1,1,0.88,1,6.9,1
T03498,P07608,Mumbai,Delhi,37432,33500,0,1,2,0,1,1,0,0,1,0.48,0,1155.7,0
T03498,P02001,Mumbai,Mumbai,37432,25000,0,1,1,1,1,1,0,1,1,0.88,1,3.5,1
T03499,P00023,Kolkata,Delhi,57216,45000,0,3,2,0,1,0,0,1,0,0.32,0,1305.5,0
T03499,P06041,Kolkata,Kolkata,57216,19600,0,3,4,1,1,1,0,1,1,0.88,1,6.2,1
T03499,P01159,Kolkata,Hyderabad,57216,10000,0,3,1,0,1,0,0,1,0,0.32,0,1189.1,0
T03500,P05561,Delhi,Delhi,21492,16500,0,3,4,1,1,1,0,1,0,0.8,1,9.9,0
T03500,P05455,Delhi,Chennai,21492,12100,0,3,2,0,1,0,0,1,1,0.4,0,1761.5,0
T03500,P06306,Delhi,Chennai,21492,37300,15808.0,3,3,0,0,1,0,1,0,0.28,0,1756.2,0
T03501,P08699,Mumbai,Hyderabad,67353,16800,0,1,3,0,1,1,0,1,0,0.5,0,628.5,0
T03501,P00536,Mumbai,Mumbai,67353,93000,25647.0,1,3,1,0,1,0,1,0,0.58,0,6.4,1
T03501,P00321,Mumbai,Mumbai,67353,60000,0,1,2,1,1,1,0,1,1,0.88,1,4.4,1
T03502,P04860,Mumbai,Chennai,51562,6600,0,3,1,0,1,0,0,0,0,0.22,0,1040.4,0
T03502,P00281,Mumbai,Mumbai,51562,140000,88438.0,3,3,1,0,1,0,1,1,0.66,1,9.9,1
T03502,P06978,Mumbai,Mumbai,51562,63300,11738.0,3,3,1,0,1,0,1,0,0.58,0,6.9,1
T03503,P00601,Hyderabad,Hyderabad,102326,16000,0,2,2,1,1,1,0,1,1,0.88,1,2.7,1
T03503,P04421,Hyderabad,Mumbai,102326,28000,0,2,1,0,1,0,0,1,0,0.32,0,627.9,0
T03503,P08888,Hyderabad,Mumbai,102326,172300,69974.0,2,2,0,0,1,0,1,1,0.36,0,624.7,0
T03504,P00081,Bangalore,Bangalore,23711,16000,0,2,2,1,1,1,0,1,1,0.88,1,6.3,1
T03504,P09425,Bangalore,Hyderabad,23711,10000,0,2,2,0,1,1,0,1,1,0.58,0,504.6,0
T03504,P03394,Bangalore,Chennai,23711,28000,4289.0,2,2,0,0,1,0,1,0,0.28,0,296.1,0
T03505,P05501,Mumbai,Bangalore,35764,10200,0,1,2,0,1,1,0,1,0,0.5,0,846.1,0
T03505,P01327,Mumbai,Delhi,35764,12000,0,1,2,0,1,1,0,1,0,0.5,0,1148.6,0
T03505,P02001,Mumbai,Mumbai,35764,25000,0,1,1,1,1,1,0,1,1,0.88,1,11.7,1
T03506,P00899,Mumbai,Delhi,31750,30000,0,2,3,0,1,1,0,1,1,0.58,0,1149.9,0
T03506,P08434,Mumbai,Mumbai,31750,87700,55950.0,2,2,1,0,1,0,1,1,0.66,1,8.0,1
T03506,P06441,Mumbai,Mumbai,31750,25400,0,2,2,1,1,1,0,1,0,0.8,1,6.5,1
T03507,P01001,Chennai,Chennai,39018,9500,0,1,2,1,1,1,0,1,1,0.88,1,10.1,0
T03507,P00845,Chennai,Chennai,39018,18000,0,1,1,1,1,1,0,1,0,0.8,1,10.0,0
T03507,P05964,Chennai,Mumbai,39018,40300,1282.0,1,2,0,0,1,0,1,0,0.28,0,1039.1,0
T03508,P01819,Delhi,Chennai,31424,7000,0,2,1,0,1,0,0,1,0,0.32,0,1757.6,0
T03508,P06275,Delhi,Mumbai,31424,48000,16576.0,2,3,0,0,1,0,1,0,0.28,0,1148.6,0
T03508,P01841,Delhi,Delhi,31424,22000,0,2,2,1,1,1,0,1,1,0.88,1,5.8,1
T03509,P07625,Delhi,Hyderabad,13971,9900,0,2,2,0,1,1,0,0,0,0.4,0,1259.8,0
T03509,P01481,Delhi,Delhi,13971,6000,0,2,2,1,1,1,0,1,1,0.88,1,6.4,1
T03509,P05990,Delhi,Delhi,13971,7300,0,2,1,1,1,0,0,1,0,0.62,0,6.6,1
T03510,P01161,Kolkata,Kolkata,72767,4600,0,2,2,1,1,1,0,1,1,0.88,1,8.8,1
T03510,P00670,Kolkata,Hyderabad,72767,15000,0,2,2,0,1,1,0,0,0,0.4,0,1182.9,0
T03510,P05990,Kolkata,Delhi,72767,7300,0,2,1,0,1,0,0,1,0,0.32,0,1308.6,0
T03511,P06004,Chennai,Mumbai,103560,35000,0,3,2,0,1,0,0,1,0,0.32,0,1034.3,0
T03511,P02872,Chennai,Chennai,103560,13500,0,3,2,1,1,0,0,1,0,0.62,0,8.0,1
T03511,P04361,Chennai,Chennai,103560,20000,0,3,3,1,1,1,0,1,1,0.88,1,9.8,1
T03512,P09156,Mumbai,Mumbai,99436,28600,0,3,1,1,1,0,0,1,0,0.62,0,6.9,1
T03512,P03001,Mumbai,Mumbai,99436,84000,0,3,3,1,1,1,0,1,1,0.88,1,11.9,0
T03512,P01098,Mumbai,Mumbai,99436,80000,0,3,2,1,1,0,0,1,0,0.62,0,8.9,1
T03513,P03355,Mumbai,Hyderabad,55303,14000,0,2,3,0,1,1,0,1,0,0.5,0,621.5,0
T03513,P03721,Mumbai,Mumbai,55303,55000,0,2,3,1,1,1,0,1,1,0.88,1,11.3,0
T03513,P09188,Mumbai,Kolkata,55303,9000,0,2,2,0,1,1,0,1,1,0.58,0,1659.6,0
T03514,P05488,Chennai,Delhi,107070,35300,0,2,4,0,1,1,0,1,0,0.5,0,1756.3,0
T03514,P01001,Chennai,Chennai,107070,9500,0,2,2,1,1,1,0,1,1,0.88,1,11.8,1
T03514,P02268,Chennai,Kolkata,107070,7000,0,2,2,0,1,1,0,1,1,0.58,0,1366.7,0
T03515,P03910,Kolkata,Bangalore,36812,22000,0,3,2,0,1,0,0,1,1,0.4,0,1568.8,0
T03515,P03161,Kolkata,Kolkata,36812,22000,0,3,3,1,1,1,0,1,1,0.88,1,6.4,1
T03515,P08842,Kolkata,Mumbai,36812,93200,56388.0,3,3,0,0,1,0,1,0,0.28,0,1655.4,0
T03516,P00561,Kolkata,Kolkata,47539,13000,0,2,2,1,1,1,0,1,1,0.88,1,11.0,1
T03516,P07840,Kolkata,Delhi,47539,70400,22861.0,2,3,0,0,1,0,1,1,0.36,0,1306.7,0
T03516,P01861,Kolkata,Bangalore,47539,12000,0,2,3,0,1,1,0,1,1,0.58,0,1563.3,0
T03517,P01281,Bangalore,Bangalore,61247,22000,0,3,3,1,1,1,0,1,1,0.88,1,2.0,1
T03517,P03438,Bangalore,Chennai,61247,10500,0,3,2,0,1,0,0,1,0,0.32,0,295.2,0
T03517,P09505,Bangalore,Mumbai,61247,8200,0,3,1,0,1,0,0,1,0,0.32,0,847.0,0
T03518,P03694,Bangalore,Bangalore,16283,10500,0,1,2,1,1,1,0,1,0,0.8,1,9.3,1
T03518,P00081,Bangalore,Bangalore,16283,16000,0,1,2,1,1,1,0,1,1,0.88,1,6.1,1
T03518,P05251,Bangalore,Chennai,16283,9100,0,1,2,0,1,1,0,1,0,0.5,0,294.9,0
T03519,P05779,Bangalore,Chennai,78911,9600,0,2,2,0,1,1,0,1,1,0.58,0,298.6,0
T03519,P04381,Bangalore,Chennai,78911,23000,0,2,2,0,1,1,0,1,0,0.5,0,292.0,0
T03519,P00721,Bangalore,Bangalore,78911,35000,0,2,3,1,1,1,0,1,1,0.88,1,4.3,1
T03520,P00561,Kolkata,Kolkata,60916,13000,0,2,2,1,1,1,0,1,1,0.88,1,4.2,1
T03520,P08251,Kolkata,Delhi,60916,15500,0,2,2,0,1,1,0,1,0,0.5,0,1310.4,0
T03520,P06930,Kolkata,Kolkata,60916,5100,0,2,1,1,1,0,0,1,0,0.62,0,9.8,0
T03521,P04961,Mumbai,Mumbai,54618,44300,0,2,2,1,1,1,0,1,1,0.88,1,11.7,1
T03521,P04541,Mumbai,Hyderabad,54618,20000,0,2,3,0,1,1,0,1,1,0.58,0,622.5,0
T03521,P00893,Mumbai,Mumbai,54618,18000,0,2,1,1,1,0,0,1,1,0.7,1,3.1,1
T03522,P03481,Kolkata,Kolkata,21281,15000,0,2,3,1,1,1,0,1,1,0.88,1,8.7,0
T03522,P06109,Kolkata,Hyderabad,21281,11400,0,2,2,0,1,1,0,1,0,0.5,0,1189.9,0
T03522,P01039,Kolkata,Mumbai,21281,29000,7719.0,2,2,0,0,1,0,0,0,0.18,0,1656.3,0
T03523,P00561,Kolkata,Kolkata,54304,13000,0,1,2,1,1,1,0,1,1,0.88,1,3.7,1
T03523,P07413,Kolkata,Chennai,54304,10500,0,1,2,0,1,1,0,1,0,0.5,0,1364.6,0
T03523,P05657,Kolkata,Chennai,54304,14000,0,1,2,0,1,1,0,1,1,0.58,0,1359.2,0
T03524,P08216,Kolkata,Delhi,68039,4800,0,2,1,0,1,0,0,1,0,0.32,0,1309.8,0
T03524,P07967,Kolkata,Hyderabad,68039,26100,0,2,3,0,1,1,0,1,0,0.5,0,1186.3,0
T03524,P03361,Kolkata,Kolkata,68039,15000,0,2,2,1,1,1,0,1,1,0.88,1,11.7,1
T03525,P03081,Mumbai,Mumbai,74857,42000,0,2,2,1,1,1,0,1,1,0.88,1,11.3,1
T03525,P02011,Mumbai,Kolkata,74857,4500,0,2,2,0,1,1,0,1,0,0.5,0,1654.9,0
T03525,P08630,Mumbai,Hyderabad,74857,11400,0,2,2,0,1,1,0,1,0,0.5,0,621.7,0
T03526,P07704,Mumbai,Kolkata,113700,5100,0,3,2,0,1,0,0,1,1,0.4,0,1657.2,0
T03526,P08715,Mumbai,Kolkata,113700,31100,0,3,3,0,1,1,0,1,0,0.5,0,1656.1,0
T03526,P00161,Mumbai,Mumbai,113700,83000,0,3,3,1,1,1,0,1,1,0.88,1,6.7,1
T03527,P08731,Mumbai,Hyderabad,50221,23900,0,1,2,0,1,1,0,1,0,0.5,0,626.3,0
T03527,P04789,Mumbai,Delhi,50221,17400,0,1,2,0,1,1,0,1,0,0.5,0,1150.2,0
T03527,P02001,Mumbai,Mumbai,50221,25000,0,1,1,1,1,1,0,1,1,0.88,1,9.3,0
T03528,P06032,Chennai,Mumbai,73500,59400,0,2,1,0,1,0,0,1,0,0.32,0,1036.8,0
T03528,P07406,Chennai,Chennai,73500,28900,0,2,3,1,1,1,0,1,1,0.88,1,6.9,1
T03528,P01001,Chennai,Chennai,73500,9500,0,2,2,1,1,1,0,1,1,0.88,1,10.8,1
T03529,P00521,Hyderabad,Hyderabad,55482,25000,0,1,2,1,1,1,0,1,1,0.88,1,7.3,0
T03529,P03086,Hyderabad,Bangalore,55482,30000,0,1,2,0,1,1,0,1,0,0.5,0,502.9,0
T03529,P01076,Hyderabad,Hyderabad,55482,6500,0,1,2,1,1,1,0,1,1,0.88,1,3.4,1
T03530,P00801,Bangalore,Bangalore,93822,22500,0,2,2,1,1,1,0,1,1,0.88,1,9.5,1
T03530,P01431,Bangalore,Mumbai,93822,250000,156178.0,2,4,0,0,1,0,1,0,0.28,0,849.9,0
T03530,P07502,Bangalore,Kolkata,93822,26800,0,2,2,0,1,1,0,1,0,0.5,0,1569.0,0
T03531,P01314,Kolkata,Delhi,84422,8500,0,1,2,0,1,1,0,1,1,0.58,0,1311.7,0
T03531,P01121,Kolkata,Kolkata,84422,20000,0,1,3,1,1,1,0,1,1,0.88,1,4.7,1
T03531,P06401,Kolkata,Hyderabad,84422,4400,0,1,1,0,1,1,0,1,0,0.5,0,1181.6,0
T03532,P02930,Hyderabad,Bangalore,90540,11000,0,3,2,0,1,0,0,1,1,0.4,0,505.4,0
T03532,P02361,Hyderabad,Hyderabad,90540,20000,0,3,6,1,1,1,0,1,1,0.88,1,9.9,1
T03532,P04725,Hyderabad,Kolkata,90540,40000,0,3,3,0,1,1,0,1,1,0.58,0,1183.4,0
T03533,P01792,Bangalore,Bangalore,25294,6000,0,1,1,1,1,1,0,0,1,0.78,1,6.6,1
T03533,P01241,Bangalore,Bangalore,25294,16500,0,1,2,1,1,1,0,1,1,0.88,1,4.4,1
T03533,P01261,Bangalore,Bangalore,25294,20000,0,1,2,1,1,1,0,1,1,0.88,1,4.3,1
T03534,P02700,Bangalore,Kolkata,68609,4500,0,1,2,0,1,1,0,1,1,0.58,0,1565.1,0
T03534,P04522,Bangalore,Bangalore,68609,14500,0,1,2,1,1,1,0,1,1,0.88,1,9.1,1
T03534,P00721,Bangalore,Bangalore,68609,35000,0,1,3,1,1,1,0,1,1,0.88,1,9.5,1
T03535,P01161,Kolkata,Kolkata,14055,4600,0,2,2,1,1,1,0,1,1,0.88,1,5.9,0
T03535,P01836,Kolkata,Delhi,14055,5000,0,2,1,0,1,0,0,0,1,0.3,0,1310.5,0
T03535,P02425,Kolkata,Kolkata,14055,7000,0,2,2,1,1,1,0,1,0,0.8,1,6.5,0
T03536,P01001,Chennai,Chennai,31114,9500,0,2,2,1,1,1,0,1,1,0.88,1,10.2,1
T03536,P02466,Chennai,Bangalore,31114,8000,0,2,1,0,1,0,0,1,0,0.32,0,293.3,0
T03536,P08132,Chennai,Delhi,31114,281300,250186.0,2,4,0,0,1,0,1,0,0.28,0,1759.8,0
T03537,P00601,Hyderabad,Hyderabad,107115,16000,0,1,2,1,1,1,0,1,1,0.88,1,8.5,1
T03537,P08531,Hyderabad,Bangalore,107115,8000,0,1,2,0,1,1,0,1,0,0.5,0,503.4,0
T03537,P03347,Hyderabad,Kolkata,107115,8000,0,1,3,0,1,1,0,1,0,0.5,0,1183.4,0
T03538,P00372,Chennai,Bangalore,96512,25000,0,3,2,0,1,0,0,1,0,0.32,0,293.3,0
T03538,P02081,Chennai,Chennai,96512,20000,0,3,3,1,1,1,0,1,1,0.88,1,6.8,1
T03538,P04804,Chennai,Hyderabad,96512,11500,0,3,2,0,1,0,0,1,1,0.4,0,522.4,0
T03539,P06825,Mumbai,Delhi,37679,15400,0,2,3,0,1,1,0,1,0,0.5,0,1147.5,0
T03539,P05881,Mumbai,Mumbai,37679,34800,0,2,2,1,1,1,0,0,1,0.78,1,10.2,1
T03539,P08871,Mumbai,Bangalore,37679,12200,0,2,2,0,1,1,0,1,1,0.58,0,847.7,0
T03540,P01721,Bangalore,Bangalore,64677,18000,0,1,2,1,1,1,0,1,1,0.88,1,5.7,1
T03540,P02164,Bangalore,Hyderabad,64677,12000,0,1,2,0,1,1,0,1,0,0.5,0,505.5,0
T03540,P07765,Bangalore,Delhi,64677,19900,0,1,1,0,1,1,0,1,0,0.5,0,1746.2,0
T03541,P05681,Chennai,Hyderabad,54713,15600,0,3,3,0,1,1,0,1,1,0.58,0,522.9,0
T03541,P06884,Chennai,Hyderabad,54713,10100,0,3,4,0,1,1,0,1,0,0.5,0,523.6,0
T03541,P02081,Chennai,Chennai,54713,20000,0,3,3,1,1,1,0,1,1,0.88,1,11.0,1
T03542,P00321,Mumbai,Mumbai,119257,60000,0,2,2,1,1,1,0,1,1,0.88,1,10.3,1
T03542,P07273,Mumbai,Mumbai,119257,40700,0,2,2,1,1,1,0,1,0,0.8,1,5.0,1
T03542,P00352,Mumbai,Kolkata,119257,5000,0,2,1,0,1,0,0,1,0,0.32,0,1656.8,0
T03543,P00081,Bangalore,Bangalore,44687,16000,0,1,2,1,1,1,0,1,1,0.88,1,5.4,1
T03543,P04777,Bangalore,Kolkata,44687,27200,0,1,5,0,1,1,0,1,1,0.58,0,1562.5,0
T03543,P03098,Bangalore,Chennai,44687,11000,0,1,2,0,1,1,0,1,1,0.58,0,299.6,0
T03544,P00601,Hyderabad,Hyderabad,22984,16000,0,1,2,1,1,1,0,1,1,0.88,1,2.6,1
T03544,P00362,Hyderabad,Mumbai,22984,30000,7016.0,1,1,0,0,1,0,1,1,0.36,0,625.2,0
T03544,P01032,Hyderabad,Chennai,22984,16000,0,1,3,0,1,1,0,1,1,0.58,0,517.8,0
T03545,P03807,Mumbai,Bangalore,35114,15000,0,3,3,0,1,1,0,1,0,0.5,0,848.7,0
T03545,P00641,Mumbai,Mumbai,35114,850000,814886.0,3,4,1,0,1,0,1,1,0.66,1,11.0,1
T03545,P08514,Mumbai,Hyderabad,35114,9200,0,3,2,0,1,0,0,1,1,0.4,0,629.1,0
T03546,P06746,Mumbai,Mumbai,12408,222700,210292.0,2,3,1,0,1,0,1,0,0.58,0,7.3,1
T03546,P05504,Mumbai,Delhi,12408,16700,4292.0,2,2,0,0,1,0,1,1,0.36,0,1151.8,0
T03546,P00281,Mumbai,Mumbai,12408,140000,127592.0,2,3,1,0,1,0,1,1,0.66,1,4.0,1
T03547,P05617,Kolkata,Chennai,57835,40500,0,3,3,0,1,1,0,1,0,0.5,0,1360.1,0
T03547,P01121,Kolkata,Kolkata,57835,20000,0,3,3,1,1,1,0,1,1,0.88,1,4.8,1
T03547,P09482,Kolkata,Mumbai,57835,180200,122365.0,3,2,0,0,0,0,1,0,0.1,0,1654.6,0
T03548,P05347,Bangalore,Chennai,79605,13200,0,3,2,0,1,0,0,1,0,0.32,0,292.5,0
T03548,P07966,Bangalore,Hyderabad,79605,16800,0,3,4,0,1,1,0,0,0,0.4,0,503.4,0
T03548,P00481,Bangalore,Bangalore,79605,75000,0,3,4,1,1,1,0,1,1,0.88,1,5.2,1
T03549,P01281,Bangalore,Bangalore,59496,22000,0,2,3,1,1,1,0,1,1,0.88,1,11.5,1
T03549,P08687,Bangalore,Bangalore,59496,15100,0,2,2,1,1,1,0,1,0,0.8,1,7.5,1
T03549,P09722,Bangalore,Mumbai,59496,54500,0,2,1,0,1,0,0,1,0,0.32,0,845.1,0
T03550,P03481,Kolkata,Kolkata,17798,15000,0,3,3,1,1,1,0,1,0,0.8,1,4.7,0
T03550,P08987,Kolkata,Kolkata,17798,7000,0,3,2,1,1,0,0,1,1,0.7,1,4.7,0
T03550,P07296,Kolkata,Bangalore,17798,11500,0,3,1,0,1,0,0,1,1,0.4,0,1563.4,0
T03551,P07504,Mumbai,Kolkata,82538,4500,0,3,1,0,1,0,0,1,0,0.32,0,1659.2,0
T03551,P06561,Mumbai,Mumbai,82538,69400,0,3,3,1,1,1,0,1,1,0.88,1,11.2,1
T03551,P04983,Mumbai,Mumbai,82538,22300,0,3,1,1,1,0,0,1,1,0.7,1,7.5,1
T03552,P09294,Bangalore,Chennai,61238,77000,15762.0,2,4,0,0,1,0,1,1,0.36,0,298.6,0
T03552,P02162,Bangalore,Mumbai,61238,47000,0,2,2,0,1,1,0,1,1,0.58,0,852.4,0
T03552,P00721,Bangalore,Bangalore,61238,35000,0,2,3,1,1,1,0,1,1,0.88,1,11.3,0
T03553,P00601,Hyderabad,Hyderabad,105313,16000,0,2,2,1,1,1,0,1,1,0.88,1,9.8,0
T03553,P02814,Hyderabad,Delhi,105313,95000,0,2,3,0,1,1,0,1,0,0.5,0,1259.2,0
T03553,P05022,Hyderabad,Bangalore,105313,10900,0,2,2,0,1,1,0,1,0,0.5,0,504.0,0
T03554,P04260,Hyderabad,Kolkata,93825,8000,0,2,2,0,1,1,0,0,0,0.4,0,1184.8,0
T03554,P02161,Hyderabad,Hyderabad,93825,8000,0,2,2,1,1,1,0,1,1,0.88,1,11.7,0
T03554,P03716,Hyderabad,Hyderabad,93825,20000,0,2,3,1,1,1,0,1,1,0.88,1,6.6,1
T03555,P06094,Bangalore,Delhi,109079,18000,0,3,1,0,1,0,0,1,1,0.4,0,1740.6,0
T03555,P00481,Bangalore,Bangalore,109079,75000,0,3,4,1,1,1,0,1,1,0.88,1,3.2,1
T03555,P07934,Bangalore,Bangalore,109079,15900,0,3,2,1,1,0,0,1,0,0.62,0,5.8,1
T03556,P01001,Chennai,Chennai,74301,9500,0,2,2,1,1,1,0,1,1,0.88,1,2.2,1
T03556,P00776,Chennai,Delhi,74301,12000,0,2,2,0,1,1,0,1,1,0.58,0,1760.3,0
T03556,P04721,Chennai,Mumbai,74301,180000,105699.0,2,3,0,0,1,0,1,0,0.28,0,1034.8,0
T03557,P02431,Bangalore,Chennai,37984,23000,0,1,3,0,1,1,0,0,0,0.4,0,297.2,0
T03557,P05786,Bangalore,Chennai,37984,6400,0,1,1,0,1,1,0,1,1,0.58,0,292.6,0
T03557,P00041,Bangalore,Bangalore,37984,9500,0,1,1,1,1,1,0,1,1,0.88,1,10.9,1
T03558,P04660,Delhi,Chennai,108157,10000,0,1,1,0,1,1,0,1,0,0.5,0,1754.1,0
T03558,P07470,Delhi,Delhi,108157,6300,0,1,1,1,1,1,0,1,1,0.88,1,3.7,1
T03558,P00441,Delhi,Delhi,108157,12000,0,1,2,1,1,1,0,1,1,0.88,1,4.6,1
